model_name,name_dataset,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0,sample_size_label,base_nodes,u_frac,seed,total_nodes,nonlinear_pattern,regime,DIR_dist,Statistical_Parity_Diff_(ATE)_clip,Equal_Opportunity_Diff_clip,DIR_dist_clip,DOFS,DOFS_predictive,DOFS_fairness,Statistical_Parity_Diff_wrt_U,Disparate_Impact_Ratio_wrt_U,Equal_Opportunity_Diff_wrt_U
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_1_8_nodes_full_data.csv,3,6,0,10000,0.7166,0.661,0.6834,0.6,0.639,0.138,1.3726,0.178,0.5083,0.3703,Large,10,0.0,1,8,Linear_ReLU_50%,Synthetic (SF),0.2714556316479674,0.138,0.178,0.2714556316479674,0.707004026558526,0.6588972084723995,0.7983235559165076,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_2_8_nodes_full_data.csv,3,6,0,10000,0.9479,0.8857,0.8775,0.8964,0.8869,0.0235,0.955,0.0005,0.499,0.5225,Large,10,0.0,2,8,Linear_ReLU_50%,Synthetic (SF),0.04500000000000004,0.0235,0.0005,0.04500000000000004,0.9168013521163102,0.8961381648812641,0.9708771854603404,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_3_8_nodes_full_data.csv,3,6,0,10000,0.9134,0.8322,0.8387,0.8227,0.8306,0.1364,0.7559,0.0329,0.4224,0.5588,Large,10,0.0,3,8,Linear_ReLU_50%,Synthetic (SF),0.24409999999999998,0.1364,0.0329,0.24409999999999998,0.8435928722689429,0.8445808462405788,0.8420350138412567,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_4_8_nodes_full_data.csv,3,6,0,10000,0.9882,0.9398,0.938,0.9418,0.9399,0.3753,2.1948,0.0753,0.6895,0.3141,Large,10,0.0,4,8,Linear_ReLU_50%,Synthetic (SF),0.5443776198286859,0.3753,0.0753,0.5443776198286859,0.7830955790139025,0.9461547830251682,0.6442887252233295,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_5_8_nodes_full_data.csv,3,6,0,10000,0.9319,0.8808,0.8731,0.8911,0.882,0.0131,1.026,0.026,0.5169,0.5038,Large,10,0.0,5,8,Linear_ReLU_50%,Synthetic (SF),0.025341130604288553,0.0131,0.026,0.025341130604288553,0.9129917611039159,0.8900341575972283,0.9777339068165573,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_6_8_nodes_full_data.csv,3,6,0,10000,0.9071,0.8198,0.8316,0.802,0.8165,0.1925,0.6672,0.1331,0.3858,0.5783,Large,10,0.0,6,8,Linear_ReLU_50%,Synthetic (SF),0.3328,0.1925,0.1331,0.3328,0.8064543459984359,0.8321072484785054,0.7696892183910603,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_7_8_nodes_full_data.csv,3,6,0,10000,0.9858,0.9359,0.9278,0.9453,0.9365,0.4529,2.6021,0.0261,0.7355,0.2827,Large,10,0.0,7,8,Linear_ReLU_50%,Synthetic (SF),0.6156950155643519,0.4529,0.0261,0.6156950155643519,0.7575964102961609,0.9427013560104742,0.60701858726269,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_8_8_nodes_full_data.csv,3,6,0,10000,0.8814,0.8147,0.8307,0.7904,0.8101,0.5486,0.2679,0.4949,0.2008,0.7493,Large,10,0.0,8,8,Linear_ReLU_50%,Synthetic (SF),0.7321,0.5486,0.4949,0.7321,0.6407832939510846,0.8233436129216729,0.4118897895068959,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_9_8_nodes_full_data.csv,3,6,0,10000,0.9119,0.83,0.8225,0.8416,0.8319,0.2431,0.616,0.165,0.39,0.6331,Large,10,0.0,9,8,Linear_ReLU_50%,Synthetic (SF),0.384,0.2431,0.165,0.384,0.793511306876493,0.8447427278252405,0.7265026692677682,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_0_8_nodes_full_data.csv,3,6,5,10000,0.8371,0.7682,0.7698,0.7653,0.7676,0.7607,7.5186,0.7435,0.8774,0.1167,Large,10,0.5,0,8,Linear_ReLU_50%,Synthetic (SF),0.8669965153087011,0.7607,0.7435,0.8669965153087011,0.550930956745353,0.7803345808918526,0.2146927570579376,0.4158,2.4793,0.0269
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_1_8_nodes_full_data.csv,3,6,5,10000,0.9133,0.8294,0.8282,0.8313,0.8298,0.7225,6.0453,0.5419,0.8657,0.1432,Large,10,0.5,1,8,Linear_ReLU_50%,Synthetic (SF),0.8345822374406564,0.7225,0.5419,0.8345822374406564,0.606987264545581,0.8434643516988202,0.31311369473442463,0.678,0.1719,0.4829
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_2_8_nodes_full_data.csv,3,6,5,10000,0.9981,0.9788,0.9795,0.978,0.9788,0.5273,3.2353,0.0465,0.7632,0.2359,Large,10,0.5,2,8,Linear_ReLU_50%,Synthetic (SF),0.6909096528915402,0.5273,0.0465,0.6909096528915402,0.7384999449069083,0.9810227199593697,0.5601020012263033,0.671,inf,0.978
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_3_8_nodes_full_data.csv,3,6,5,10000,0.9945,0.9597,0.9651,0.9538,0.9594,0.7106,0.1652,0.1363,0.1406,0.8512,Large,10,0.5,3,8,Linear_ReLU_50%,Synthetic (SF),0.8348,0.7106,0.1363,0.8348,0.6797573822976294,0.9636291488626423,0.45592857933137887,0.73,0.1154,0.1319
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_4_8_nodes_full_data.csv,3,6,5,10000,0.938,0.877,0.9058,0.8416,0.8725,0.0414,1.0934,0.0351,0.4852,0.4438,Large,10,0.5,4,8,Linear_ReLU_50%,Synthetic (SF),0.08542162063288816,0.0414,0.0351,0.08542162063288816,0.9013090480381228,0.8829727109208994,0.9418428672003379,0.6112,0.2062,0.4611
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_5_8_nodes_full_data.csv,3,6,5,10000,0.9872,0.9427,0.9588,0.9251,0.9416,0.6137,0.2233,0.18,0.1764,0.7901,Large,10,0.5,5,8,Linear_ReLU_50%,Synthetic (SF),0.7767,0.6137,0.18,0.7767,0.69631587141913,0.9470142217309956,0.4812880071879263,0.7213,0.0107,0.1563
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_6_8_nodes_full_data.csv,3,6,5,10000,0.5785,0.5528,0.5527,0.5538,0.5532,0.1478,1.3462,0.1661,0.5747,0.4269,Large,10,0.5,6,8,Linear_ReLU_50%,Synthetic (SF),0.2571683256574061,0.1478,0.1661,0.2571683256574061,0.6426536625325838,0.5581756619855184,0.8051546957945892,0.1545,1.3641,0.2081
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_7_8_nodes_full_data.csv,3,6,5,10000,0.9763,0.9211,0.9385,0.9013,0.9195,0.5896,4.1625,0.2482,0.7761,0.1864,Large,10,0.5,7,8,Linear_ReLU_50%,Synthetic (SF),0.7597597597597597,0.5896,0.2482,0.7597597597597597,0.6923475984337969,0.9271560321006715,0.4724787334079055,0.6507,4.9358,0.2811
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_8_8_nodes_full_data.csv,3,6,5,10000,0.9568,0.8942,0.8942,0.8942,0.8942,0.4258,2.4815,0.1003,0.7132,0.2874,Large,10,0.5,8,8,Linear_ReLU_50%,Synthetic (SF),0.5970179327019948,0.4258,0.1003,0.5970179327019948,0.7511385472430748,0.9037686602234594,0.6065201069055529,0.4925,2.8705,0.0647
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_9_8_nodes_full_data.csv,3,6,5,10000,0.9509,0.8819,0.8921,0.8689,0.8803,0.0569,0.8896,0.0013,0.4585,0.5154,Large,10,0.5,9,8,Linear_ReLU_50%,Synthetic (SF),0.11040000000000005,0.0569,0.0013,0.11040000000000005,0.9042628327157942,0.8913751057641491,0.9294571716971892,0.1132,1.2762,0.0273
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_0_8_nodes_full_data.csv,3,6,10,10000,0.6044,0.5718,0.5716,0.5733,0.5724,0.0469,0.9107,0.0525,0.478,0.5249,Large,10,1.0,0,8,Linear_ReLU_50%,Synthetic (SF),0.08930000000000005,0.0469,0.0525,0.08930000000000005,0.6862325173841015,0.5786466232444146,0.9345409827611025,0.1433,0.7514,0.0889
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_1_8_nodes_full_data.csv,3,6,10,10000,0.9535,0.8716,0.8545,0.8956,0.8746,0.4471,0.4009,0.1154,0.2991,0.7462,Large,10,1.0,1,8,Linear_ReLU_50%,Synthetic (SF),0.5991,0.4471,0.1154,0.5991,0.7407790878571997,0.8853993759211225,0.5963633630955095,0.7262,0.0778,0.2962
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_2_8_nodes_full_data.csv,3,6,10,10000,0.8952,0.8234,0.8239,0.8227,0.8233,0.2265,0.6297,0.0585,0.3852,0.6117,Large,10,1.0,2,8,Linear_ReLU_50%,Synthetic (SF),0.37029999999999996,0.2265,0.0585,0.37029999999999996,0.8022632945277193,0.8356691801694497,0.7579543723812779,0.5086,3.3805,0.1575
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_3_8_nodes_full_data.csv,3,6,10,10000,0.9538,0.8824,0.896,0.8653,0.8804,0.1596,1.3962,0.0297,0.5625,0.4029,Large,10,1.0,3,8,Linear_ReLU_50%,Synthetic (SF),0.2837702334909039,0.1596,0.0297,0.2837702334909039,0.8591047820355401,0.8916975139081651,0.818058771032059,0.7109,0.2338,0.2667
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_4_8_nodes_full_data.csv,3,6,10,10000,0.9969,0.9702,0.9747,0.9656,0.9701,0.1402,1.3297,0.0271,0.5655,0.4252,Large,10,1.0,4,8,Linear_ReLU_50%,Synthetic (SF),0.24795066556366108,0.1402,0.0271,0.24795066556366108,0.9005521177950495,0.9731767021575496,0.839845718263765,0.8528,0.0905,0.17
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_5_8_nodes_full_data.csv,3,6,10,10000,0.9228,0.8511,0.8678,0.8284,0.8477,0.715,7.0194,0.5155,0.8338,0.1188,Large,10,1.0,5,8,Linear_ReLU_50%,Synthetic (SF),0.8575376812833005,0.715,0.5155,0.8575376812833005,0.6138526949187214,0.8604270267973876,0.32043750203893206,0.7254,0.1445,0.6188
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_6_8_nodes_full_data.csv,3,6,10,10000,0.8287,0.7473,0.7505,0.7411,0.7458,0.3033,1.8868,0.1876,0.6454,0.3421,Large,10,1.0,6,8,Linear_ReLU_50%,Synthetic (SF),0.4700021199915201,0.3033,0.1876,0.4700021199915201,0.7232974962153298,0.7610985189033606,0.669336924387173,0.4113,0.4343,0.1862
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_7_8_nodes_full_data.csv,3,6,10,10000,0.973,0.9107,0.903,0.9202,0.9115,0.0917,1.1978,0.0247,0.5552,0.4635,Large,10,1.0,7,8,Linear_ReLU_50%,Synthetic (SF),0.16513608281850056,0.0917,0.0247,0.16513608281850056,0.9083723950132918,0.9199633548637881,0.8919563050537468,0.6833,0.2534,0.1672
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_8_8_nodes_full_data.csv,3,6,10,10000,0.8181,0.7322,0.7388,0.7184,0.7285,0.0625,1.1375,0.069,0.5174,0.4548,Large,10,1.0,8,8,Linear_ReLU_50%,Synthetic (SF),0.1208791208791209,0.0625,0.069,0.1208791208791209,0.795970449916756,0.7455136493531145,0.9122912333672609,0.5037,3.5947,0.566
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_9_8_nodes_full_data.csv,3,6,10,10000,0.983,0.9263,0.933,0.9187,0.9258,0.2878,0.5473,0.0556,0.348,0.6358,Large,10,1.0,9,8,Linear_ReLU_50%,Synthetic (SF),0.4527,0.2878,0.0556,0.4527,0.8152038247501293,0.9334766302990417,0.7073151813974299,0.6704,0.1277,0.1773
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_0_8_nodes_full_data.csv,3,6,20,10000,0.7291,0.663,0.6534,0.6944,0.6733,0.0923,0.8401,0.1532,0.485,0.5773,Large,10,2.0,0,8,Linear_ReLU_50%,Synthetic (SF),0.15990000000000004,0.0923,0.1532,0.15990000000000004,0.7401135657867097,0.6820311788925579,0.8620270631387115,0.1171,1.243,0.0939
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_1_8_nodes_full_data.csv,3,6,20,10000,0.7226,0.6693,0.6817,0.6353,0.6577,0.5915,0.2229,0.6344,0.1697,0.7611,Large,10,2.0,1,8,Linear_ReLU_50%,Synthetic (SF),0.7771,0.5915,0.6344,0.7771,0.540528113547368,0.6726602832122823,0.3369429150023028,0.5702,2.8732,0.5334
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_2_8_nodes_full_data.csv,3,6,20,10000,0.8079,0.7367,0.7604,0.6911,0.7241,0.3291,0.468,0.3732,0.2895,0.6186,Large,10,2.0,2,8,Linear_ReLU_50%,Synthetic (SF),0.532,0.3291,0.3732,0.532,0.6779747925378211,0.7421124149910698,0.5858768238699298,0.3174,2.1545,0.3929
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_3_8_nodes_full_data.csv,3,6,20,10000,0.9573,0.8807,0.8867,0.8729,0.8797,0.2253,1.5937,0.1493,0.6049,0.3796,Large,10,2.0,3,8,Linear_ReLU_50%,Synthetic (SF),0.37252933425362356,0.2253,0.1493,0.37252933425362356,0.8213002869949342,0.8914498966363356,0.7400914585958072,0.3518,0.4846,0.1788
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_4_8_nodes_full_data.csv,3,6,20,10000,0.9954,0.9651,0.9628,0.9676,0.9652,0.1871,0.6862,0.0196,0.4092,0.5963,Large,10,2.0,4,8,Linear_ReLU_50%,Synthetic (SF),0.31379999999999997,0.1871,0.0196,0.31379999999999997,0.8750919870467916,0.9688262894496084,0.7981453186458426,0.7722,0.2249,0.1079
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_5_8_nodes_full_data.csv,3,6,20,10000,0.995,0.9697,0.9717,0.9676,0.9696,0.1655,1.3982,0.0089,0.5812,0.4157,Large,10,2.0,5,8,Linear_ReLU_50%,Synthetic (SF),0.28479473608925765,0.1655,0.0089,0.28479473608925765,0.8871587264220901,0.9727869130780777,0.8178933178738452,0.7181,0.0229,0.2291
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_6_8_nodes_full_data.csv,3,6,20,10000,0.7331,0.676,0.6819,0.6598,0.6707,0.3902,2.3518,0.2799,0.6789,0.2887,Large,10,2.0,6,8,Linear_ReLU_50%,Synthetic (SF),0.5747937749808657,0.3902,0.2799,0.5747937749808657,0.6419552776946372,0.6837488768514232,0.5801569886046949,0.3468,0.5039,0.1636
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_7_8_nodes_full_data.csv,3,6,20,10000,0.9855,0.9392,0.9465,0.9311,0.9387,0.1453,1.3467,0.0471,0.5646,0.4192,Large,10,2.0,7,8,Linear_ReLU_50%,Synthetic (SF),0.257444122670231,0.1453,0.0471,0.257444122670231,0.8887026018565933,0.9449315760120754,0.8317509753695875,0.7287,0.2689,0.1736
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_8_8_nodes_full_data.csv,3,6,20,10000,0.8597,0.7722,0.7719,0.7729,0.7724,0.0789,0.8539,0.0738,0.4612,0.5401,Large,10,2.0,8,8,Linear_ReLU_50%,Synthetic (SF),0.1461,0.0789,0.0738,0.1461,0.8222096874573165,0.7877117312319576,0.8957087125841938,0.2268,1.6578,0.1387
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_9_8_nodes_full_data.csv,3,6,20,10000,0.9787,0.9378,0.9567,0.9171,0.9365,0.4266,2.6006,0.1274,0.6931,0.2665,Large,10,2.0,9,8,Linear_ReLU_50%,Synthetic (SF),0.6154733523033147,0.4266,0.1274,0.6154733523033147,0.7560848425690624,0.9417529934259424,0.5942866000377449,0.7546,4.1514,0.2209
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_0_18_nodes_full_data.csv,3,16,0,20000,0.998,0.9779,0.9805,0.9752,0.9778,0.2209,0.6365,0.0154,0.3869,0.6079,Large,20,0.0,0,18,Linear_ReLU_50%,Synthetic (SF),0.36350000000000005,0.2209,0.0154,0.36350000000000005,0.8590434205094524,0.9801336345046389,0.7678327536584473,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_1_18_nodes_full_data.csv,3,16,0,20000,0.9833,0.9299,0.9325,0.9271,0.9297,0.3256,1.9737,0.0291,0.66,0.3344,Large,20,0.0,1,18,Linear_ReLU_50%,Synthetic (SF),0.4933373866342403,0.3256,0.0291,0.4933373866342403,0.8020606313876553,0.9369974908090145,0.684863166400671,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_2_18_nodes_full_data.csv,3,16,0,20000,0.8511,0.7687,0.7815,0.7461,0.7634,0.5961,0.2306,0.5562,0.1786,0.7747,Large,20,0.0,2,18,Linear_ReLU_50%,Synthetic (SF),0.7694,0.5961,0.5562,0.7694,0.6035849070811049,0.7800028942668366,0.3644596473039527,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_3_18_nodes_full_data.csv,3,16,0,20000,0.8856,0.7974,0.8147,0.77,0.7917,0.0097,1.0208,0.023,0.4774,0.4677,Large,20,0.0,3,18,Linear_ReLU_50%,Synthetic (SF),0.02037617554858928,0.0097,0.023,0.02037617554858928,0.8524186852202522,0.8087411928048521,0.9814136839281055,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_4_18_nodes_full_data.csv,3,16,0,20000,0.9109,0.8293,0.8406,0.8126,0.8264,0.3105,0.5137,0.1644,0.3279,0.6384,Large,20,0.0,4,18,Linear_ReLU_50%,Synthetic (SF),0.48629999999999995,0.3105,0.1644,0.48629999999999995,0.7621071784247185,0.8408791623144544,0.6664985900986787,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_5_18_nodes_full_data.csv,3,16,0,20000,0.9945,0.96,0.9672,0.9523,0.9597,0.6239,4.4531,0.1256,0.8046,0.1807,Large,20,0.0,5,18,Linear_ReLU_50%,Synthetic (SF),0.7754373357885518,0.6239,0.1256,0.7754373357885518,0.7021735227911946,0.9637690091658728,0.4936464341137954,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_6_18_nodes_full_data.csv,3,16,0,20000,0.9837,0.9317,0.9301,0.9335,0.9318,0.5811,0.2666,0.1445,0.2112,0.7923,Large,20,0.0,6,18,Linear_ReLU_50%,Synthetic (SF),0.7334,0.5811,0.1445,0.7334,0.7087225001894482,0.9387704778537523,0.5109393484380508,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_7_18_nodes_full_data.csv,3,16,0,20000,0.9073,0.8239,0.8348,0.8078,0.8211,0.3294,0.492,0.2393,0.319,0.6484,Large,20,0.0,7,18,Linear_ReLU_50%,Synthetic (SF),0.508,0.3294,0.2393,0.508,0.7453756295336863,0.8359179893031616,0.6338773038780989,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_8_18_nodes_full_data.csv,3,16,0,20000,0.8651,0.7897,0.7861,0.7961,0.7911,0.4175,0.4166,0.2356,0.2981,0.7156,Large,20,0.0,8,18,Linear_ReLU_50%,Synthetic (SF),0.5833999999999999,0.4175,0.2356,0.5833999999999999,0.7046617665164063,0.8038894789393073,0.5810968709606685,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_9_18_nodes_full_data.csv,3,16,0,20000,0.992,0.955,0.9645,0.9447,0.9545,0.1725,1.4276,0.0244,0.576,0.4035,Large,20,0.0,9,18,Linear_ReLU_50%,Synthetic (SF),0.29952367609974784,0.1725,0.0244,0.29952367609974784,0.8787919901300076,0.9589650209233129,0.8080306613326874,,,
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_0_18_nodes_full_data.csv,3,16,10,20000,0.9817,0.9303,0.9426,0.9164,0.9293,0.5597,3.7147,0.2746,0.7659,0.2062,Large,20,0.5,0,18,Linear_ReLU_50%,Synthetic (SF),0.7307992570059494,0.5597,0.2746,0.7307992570059494,0.7015874645341692,0.9362827475107109,0.4809962560498747,0.7404,5.4433,0.3151
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_1_18_nodes_full_data.csv,3,16,10,20000,0.9814,0.9285,0.9324,0.924,0.9282,0.5498,0.286,0.1726,0.2203,0.7701,Large,20,0.5,1,18,Linear_ReLU_50%,Synthetic (SF),0.714,0.5498,0.1726,0.714,0.7140272844065669,0.9355063567193507,0.5175817156672793,0.7454,0.234,0.2109
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_2_18_nodes_full_data.csv,3,16,10,20000,0.9884,0.9416,0.94,0.9434,0.9417,0.1631,1.3879,0.0037,0.5834,0.4204,Large,20,0.5,2,18,Linear_ReLU_50%,Synthetic (SF),0.27948699474025507,0.1631,0.0037,0.27948699474025507,0.8829082804083882,0.947754368465001,0.821299476490573,0.8119,0.1323,0.1725
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_3_18_nodes_full_data.csv,3,16,10,20000,0.9904,0.9469,0.9429,0.9514,0.9471,0.556,0.2891,0.0815,0.2262,0.7821,Large,20,0.5,3,18,Linear_ReLU_50%,Synthetic (SF),0.7109,0.556,0.0815,0.7109,0.7233807734390044,0.9525585833641045,0.5392009136206214,0.7962,7.1073,0.152
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_4_18_nodes_full_data.csv,3,16,10,20000,0.8609,0.7938,0.8103,0.7673,0.7882,0.1953,0.6579,0.1392,0.3757,0.571,Large,20,0.5,4,18,Linear_ReLU_50%,Synthetic (SF),0.34209999999999996,0.1953,0.1392,0.34209999999999996,0.7868138179146593,0.802197071688476,0.7636070862256361,0.1239,0.7627,0.0778
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_5_18_nodes_full_data.csv,3,16,10,20000,0.9164,0.8447,0.8788,0.7997,0.8374,0.4587,3.0352,0.3677,0.6841,0.2254,Large,20,0.5,5,18,Linear_ReLU_50%,Synthetic (SF),0.6705324196099104,0.4587,0.3677,0.6705324196099104,0.6893165825436942,0.851022516795104,0.5009606755110282,0.7164,0.2491,0.4234
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_6_18_nodes_full_data.csv,3,16,10,20000,0.9952,0.9639,0.968,0.9596,0.9638,0.5472,0.2889,0.1002,0.2223,0.7694,Large,20,0.5,6,18,Linear_ReLU_50%,Synthetic (SF),0.7111000000000001,0.5472,0.1002,0.7111000000000001,0.7267662461536979,0.9675525999357489,0.5371832331786234,0.7166,0.0074,0.2519
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_7_18_nodes_full_data.csv,3,16,10,20000,0.9958,0.9674,0.9643,0.9706,0.9675,0.5298,3.229,0.0442,0.7675,0.2377,Large,20,0.5,7,18,Linear_ReLU_50%,Synthetic (SF),0.6903065964694952,0.5298,0.0442,0.6903065964694952,0.7365281151496363,0.9708287990285442,0.5600831305574289,0.9046,12.2702,0.2373
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_8_18_nodes_full_data.csv,3,16,10,20000,0.9952,0.961,0.9659,0.9558,0.9608,0.4486,0.3761,0.0503,0.2705,0.7191,Large,20,0.5,8,18,Linear_ReLU_50%,Synthetic (SF),0.6239,0.4486,0.0503,0.6239,0.7603357300466993,0.964901502902308,0.6011736849063056,0.7721,6.4655,0.1546
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_9_18_nodes_full_data.csv,3,16,10,20000,0.9967,0.9715,0.9834,0.9593,0.9712,0.5895,0.2464,0.0615,0.1927,0.7822,Large,20,0.5,9,18,Linear_ReLU_50%,Synthetic (SF),0.7536,0.5895,0.0615,0.7536,0.7162157483708936,0.9733120058729678,0.5235588609005012,0.9014,0.059,0.2752
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_0_18_nodes_full_data.csv,3,16,20,20000,0.8565,0.7769,0.7717,0.7866,0.7791,0.0816,0.8518,0.0389,0.4689,0.5505,Large,20,1.0,0,18,Linear_ReLU_50%,Synthetic (SF),0.1482,0.0816,0.0389,0.1482,0.8270980369384544,0.7923868342785058,0.9009409948494363,0.5576,0.2362,0.2114
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_1_18_nodes_full_data.csv,3,16,20,20000,0.9243,0.8516,0.8577,0.8432,0.8504,0.3296,2.0092,0.1654,0.6562,0.3266,Large,20,1.0,1,18,Linear_ReLU_50%,Synthetic (SF),0.5022894684451522,0.3296,0.1654,0.5022894684451522,0.7653843398187182,0.8626998577050081,0.6545247144868006,0.7171,4.0444,0.3811
