S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Y,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
0,0,-0.4280128672437719,32.56648200334396,69.07453319972898,0,0,0.6605569958574997,-8.940981671296852,78.15760645504872,3,0.6742823860255948,0,0,1,67.96298562390642,85.19009864949108,0.0174419436984114,0.7227590838935353,38.194649780659155,66.1042865586304,2.43019096997386,1.8201203074217753,93.58576889202526,0.2538970105439615,-0.4160234465212414,19.848499483919607,13.751259517928403,69.25324735367093,0,0,42.81046867365292,-1.576110576406123,1.895415038876679,1,-0.015815386022951496,2.0456134152998224,0,-0.49354640091704305,19.405311022137614,8.504795640509276,1,-8.97539357786028,1,1,38.25226718943619,2,0,-9.425395453045814,-0.21341748505450342,-8.571101046654823,0,1,0.947062816255904,1.1691751385042883,69.99636863236469,1,2.4810131789039236,0.28610594297565606,4.7434326944410765
0,0,1.1029047099263372,31.55710130894455,68.57674274030954,0,0,0.6382562215140465,-9.40346641380433,78.1760292641285,3,0.6563459622827079,0,0,1,69.692824618977,35.19143696338163,0.0040181821250221406,0.8692523083852602,39.03492568650796,61.91213543696195,0.8886440963970399,7.371756162111598,97.67549418163357,0.22164346059774231,0.12071943033054995,18.52803346388602,46.412928924243744,69.95330935680005,1,0,81.66154034840902,-1.9465802364868032,4.402315228345644,1,-0.22061543752302049,4.324792195801184,0,-0.03833082479322208,9.876257632857698,8.271409432247133,1,-9.610501087250725,0,0,38.43183393758855,2,0,0.5911688735449321,-1.0628235537126265,-3.146765144178369,1,0,0.6569324292679801,0.6492495816977992,69.95260742689834,1,2.4153449782847276,0.12529125618146675,1.6122212647294676
1,1,-0.40827920460403466,46.71540198575042,25.94336949724158,1,2,5.246228543176825,3.547621058367614,13.633894380054198,0,0.6571519440662434,1,1,0,31.972338187104327,52.6923193196277,0.7221501973772932,6.132956910857635,23.168928488878798,24.5750760282757,26.73291824506315,20.575389941447092,34.113779054537765,0.7614094424809758,0.09527239618694375,48.040025293940396,79.84918747214232,33.35014503407552,0,2,55.602717290154615,0.38558329010166414,2.5381788535651557,0,-2.3404784550415485,-4.013977527794386,1,-0.06833632200295141,62.09420652047843,12.44942385256865,0,3.5783122431167236,1,0,37.30050965864243,2,1,-0.2908804346100844,0.04206687517709956,-2.992225024702262,0,1,0.8031311437406338,4.713791003963826,46.058926928474754,1,2.526216602434808,0.5211327891622628,54.01325653618427
1,0,-0.5672989505756094,47.67477337138035,47.49454357291404,1,2,3.060346626493657,4.125159343503238,46.58129890241302,1,0.5267038639580235,1,2,0,35.16732268979648,82.67419854553968,0.790820156669304,1.4761225917222365,15.197154011891387,49.374800643530094,29.45736844941254,14.546364853167532,23.456597692015695,0.5544320406502148,0.7088177561517353,58.219853964188616,32.18478152006228,34.480886114744784,0,0,0.9711269601785366,0.6498349519140517,2.7208895494142826,1,-0.21745615197574322,-2.011245426029932,1,0.08563388403135977,36.341473922653165,20.83159200191548,0,5.060639074282252,1,1,24.67514874062616,1,1,0.1137670128972168,-0.12280682513094321,4.463675979723131,0,0,0.4448302563451083,5.721816730498466,44.16550156851444,0,3.6033829695561526,0.5365044275554237,58.79478646530248
1,1,0.8150671511890929,58.15983710418508,54.08984841535159,0,0,2.442396205495313,1.153822006231266,51.618546149768946,0,0.16694893636918623,1,1,0,32.243388265605034,90.91688739382178,0.7013002394321806,1.451781797586787,2.181645472501448,22.82228099506157,28.039485943333254,23.78588728071619,28.045961298277472,0.22420790141146246,0.5582618440788877,52.43046288811864,18.684867510933685,33.344956936833825,1,0,13.958364211737923,0.5065631833589556,1.5003378815662582,0,-0.04700844970284004,4.285830204486203,1,0.01876640726396043,24.784874529461625,37.87837146302924,0,3.602126170627532,1,1,8.10281608216069,1,1,4.050382517218484,-1.1560043822212938,7.4092379520602165,1,0,0.3329769227805129,2.171060659819748,50.172110281661695,1,4.016783726734858,0.9999822708913604,55.999271695619406
0,2,-0.5303607131069324,31.94734360251953,43.29296046487222,1,0,2.3869449234135205,-0.4936941399639867,50.329886612617415,1,0.24882989082721135,0,0,1,41.31887777087968,38.48820851345799,0.5911576816528622,2.24653497726701,10.169267786121987,88.08625278887865,17.262365987107522,37.376459009192224,55.1321097902501,0.3816356269190279,-0.93472293407642,21.9031488020402,11.701253088594438,33.91091549176456,0,1,35.669149180578074,-0.13529817189208865,4.3655604576459295,1,-0.3676599096570316,-4.185596436647003,0,0.03903032764041574,41.46481495760018,19.234937984829948,1,-0.7504576642984375,1,0,7.395860118096489,1,0,1.0033521983341025,0.740825432005613,1.5972595420885671,2,1,0.26843047450263635,2.279553695410193,50.02337754646179,1,3.4051566635075936,0.23198364242270203,34.86566947646314
1,1,-0.29431051065026537,39.90761445553493,43.543952801703725,1,0,2.8282389363489924,2.214656401489897,42.89427626754596,1,0.2597070224412984,1,1,0,31.262335839453083,22.74103111580914,0.650350232740805,2.107431749617195,5.866188414628062,45.53459777528185,21.488152369080552,12.86863729833328,45.41227852636878,0.41264852059283685,-1.2946556815028953,31.818867295837446,45.04998040378624,33.37939648675493,0,1,35.06490488494571,0.09617213045831007,2.492987114589889,1,0.1782278124517732,-5.139057782800261,1,0.5889928898439327,19.919732269162918,20.704536383337274,0,0.9849896161714877,0,1,10.481280584799219,0,1,-0.3749259062320238,0.7500649632987769,-3.90933097294877,3,1,0.4495520274019617,2.6416422016782124,55.20643250172327,1,2.493674884547751,0.3634610866958389,43.13149219837172
1,1,0.4761243069266657,41.29798489985937,36.6133618197496,1,0,3.0585915657132956,-0.3214347938041602,27.106250885049175,0,0.2252234024408895,1,0,0,31.591894394470728,44.85167656297542,0.6102492190332952,4.360425588580332,6.82163862371465,42.46306627950766,19.623630696799545,34.21075789690355,51.42434811346545,0.2485262443214118,-0.10180822344692962,27.609088646474245,69.17628662427259,33.35561291343646,1,1,63.539524978273676,0.009012115803533475,2.802042437775472,1,-0.547984492827231,-2.1259676096420987,0,-0.1191211669581461,34.31424445905635,19.9646856667695,1,0.09724083172066678,0,0,7.975225327248139,2,1,-0.9222667619938729,-0.3558360782377063,-4.911341302370175,2,1,0.30680171353845664,2.192488244813163,19.410000194796574,1,1.5543101483179491,0.43911228374856653,40.44826470336697
0,1,0.6436294448672181,36.937725824195255,27.60213607309543,1,1,3.3245413162938413,-3.1710094277970535,15.190929279094778,0,0.1484567933316822,0,0,0,32.25472420719238,76.74669887013934,0.5810823809630863,10.34194030166636,5.459807491703518,59.22311760734343,17.622079584551567,36.14437450511645,58.02067000454717,0.38369854503162626,-0.9017466630895411,20.92332418373544,33.69557697257721,33.293238214940274,1,1,60.50841263741415,-0.1583758555341479,3.281562819943121,0,-2.721630859439401,-2.403821208506523,1,-0.8525845056804254,69.64096300672534,8.787185346501872,1,-1.0078326917918883,0,0,3.590587497408313,0,1,5.655812275569506,-0.01784521682410411,-1.8121469899156963,0,0,0.9483970237698868,2.6974096998322725,34.26477001025387,1,2.908487473590456,0.355667095118673,35.19687528857456
0,0,0.4558316983606939,36.26679707252643,29.661572192200317,1,0,3.0200137046631412,-2.097281994276308,15.57500605617436,1,0.19868179169431516,0,0,0,33.71053196321884,5.694799402771239,0.5325403173600276,9.313339936262501,9.044340679298477,74.04464374821877,11.093621670771288,20.056739260907506,76.6095153848354,0.18427659829110776,0.8508220836355282,18.256025491516297,74.87188209534983,49.24711898728778,2,1,67.16156723198114,-0.599160265175435,4.903992836788254,1,0.21022400288720458,3.854554585094597,0,0.08047457753285857,28.983142608454393,8.707729191676956,1,-4.282480247176844,1,1,11.195413435160892,0,0,-2.8674394717518537,0.6787422310401647,-1.2398577387022982,0,1,0.4610580533909736,2.513374612781295,69.88066943599235,0,3.0473451408522645,0.19101532578316172,21.02133964541015
0,0,0.42775713248688,24.54251232169865,38.727202932296585,1,0,2.85096861634626,0.5023690925398476,33.34279864490759,0,0.30915625313302425,0,0,0,33.93203841660588,5.718758382906253,0.5858513955298934,3.2298903133758743,13.592714018855713,89.07768195955612,13.538062125150333,17.447973089975118,64.89512085639105,0.41796612943898354,-1.4634353192270737,18.031735991730695,46.73274019873606,40.29361017236201,0,1,55.55228752328302,-0.3770485403069799,11.25178241632428,0,0.2688548821538915,2.544193854272617,0,0.20221827685721136,59.79485173627373,10.221237717749771,0,-2.0519306846701326,1,1,8.573765303855556,1,0,0.011804565292276692,1.2387940768490904,-8.350983726665103,1,0,0.26346418772852853,2.508072082835125,23.101212573037255,1,2.7234599677915923,0.2035643269488498,27.267913497661525
0,2,0.046169489976288045,28.76641016751415,30.695445827856762,1,1,2.8897583962448543,-0.7321278085926455,25.137889907282304,0,0.25179577517076945,0,0,0,32.03084498097952,16.808996856143978,0.5684698278914897,5.361179759514556,12.33647165693358,84.08066011547159,13.356945785271941,38.95252448206293,67.00262938358135,0.3839647956923387,-0.42382932667650103,19.41127359074717,30.069015955314047,36.089826519681516,2,1,37.4585368624931,-0.3159980430264326,6.539457212595321,0,0.616120368726406,0.6110998225494324,1,-0.5663051727316283,45.906849755315385,8.712214854739361,1,-1.8726133889367524,0,1,20.70821806129977,0,0,1.7369278064007325,0.35250803521258844,-2.8383368278620225,2,1,0.4536828254829286,2.8521414859337737,59.28107974147905,1,2.356978189286222,0.38284587933772474,29.226987572814078
0,1,0.4532285582500675,30.303774615012216,64.97936772603585,0,0,0.9362923451835805,-9.047513679377207,73.886368012519,3,0.44112275583021904,0,0,1,69.21629336328274,82.5630369692458,0.024599699054722257,1.668717577822485,34.36721055441858,72.18670877092671,2.9281159973489035,21.430802738571945,92.01917540615317,0.19140569795366424,0.11613272035287055,18.3910313700705,6.588050206098419,67.96815712540172,1,0,57.993036107665596,-1.446355693467316,4.543454519744877,0,-0.018362470231797143,3.9991229814272184,0,-0.0002366074362181975,37.7291919782884,9.233912987667525,1,-8.507762377679246,0,0,3.6812774858654818,3,0,-6.501296653993263,0.2501881697023591,-4.743932191395453,1,1,0.2101503521012082,0.8171736895139322,26.32677390421228,1,2.1252988316545838,0.2764582592592639,5.826354900275175
1,1,0.5166102019361594,63.70845136171074,28.731426363499253,1,1,6.0909410823139645,6.222064600279992,14.239418011409409,1,0.7606542525236155,1,2,0,31.050137364349197,31.586661146047845,0.7632881780974607,4.3437094682286315,22.838451456824625,17.24763230836004,32.28872316383897,20.626528842691528,21.791791679085765,0.7293585880107818,0.2764781500727386,63.36059199854624,39.08903793948099,32.9109096917942,0,1,76.24501415962268,0.9060702087375292,1.2517459052811661,0,0.39177288906499075,-0.1356543828895802,1,0.37979485798172674,61.65961611645635,29.81424181504987,0,5.311682045483755,1,0,10.91473061835793,0,2,-3.1325923955891604,0.7885445281329818,5.77490259303846,0,0,0.5455046080827691,4.237305744753231,26.789094600730053,1,2.3522883517344355,0.808160392900995,64.30608231882675
0,0,-1.1869405060178655,29.530617443413636,22.944443972790722,1,1,3.0445376479563686,-5.73415375883786,12.314301703129926,0,0.1627445663193544,0,1,0,34.06465191130093,98.08468082621262,0.5903047594302844,20.22607053007257,11.818609849475692,93.26266417639076,14.620369229465005,6.979599182410292,62.801313449809996,0.7405485792019587,0.41460853501218453,18.782248991752045,46.55856459073212,33.27855937511868,2,2,50.44042824902131,-0.26742304006936257,6.979962365123348,0,-0.4330068042226764,-9.446568777622119,0,-1.1612032914646706,44.62804919094764,8.466176751129122,1,-1.2958198085702772,0,0,13.87426236949259,0,1,0.5781287411776539,1.7607044891741077,0.34439483828433737,0,1,0.17861938253701382,3.808264900127295,44.036650812426714,0,54.598150033144236,0.21471462667194408,31.263095241952836
1,0,0.9766030416805456,46.8398492427579,40.63239933785419,1,1,3.733482083351056,5.303864696856726,28.014624543112134,0,0.535831191467952,1,1,0,33.347110497674294,4.617655552361049,0.6919104531303131,2.2156102736014702,15.376577775834228,80.95622178156263,25.41549792905178,25.14384945463556,35.747910283491805,0.41117886533171777,0.7645648111510432,43.110495844952,43.389736468144655,33.00763226854191,0,0,68.87586955555975,0.3363787664395779,2.767709721310573,1,-0.3452184970902122,7.2502450527912,1,-0.6715520920080008,28.10942042250881,25.926271231020156,0,2.8047977188426643,0,1,6.1418424935410325,0,1,0.43743833731989135,-0.4432641329068188,-7.810445084592162,1,1,0.42807981241495935,2.930883563946823,42.267734918485374,1,3.8711479746193174,0.45678997817597666,50.30522281564089
0,0,1.1764233448397061,32.109102655816315,64.91421098506544,0,0,1.3948467363818833,-6.2101302828558325,69.4880996752918,2,0.2818102528530727,0,0,1,65.10827196393818,44.40073447166912,0.16552767319898837,1.2143593223662732,19.15006321085315,50.78959517362536,7.212777622213331,8.89892718413902,79.85047761455616,0.31819775322102883,-1.3322465745583458,18.702150022971423,15.771271910517793,58.33753382954783,0,0,81.4587636443259,-0.8838729363689681,5.061872923568034,1,-0.5006086600065677,3.0177948129748007,0,-0.15514390022129013,14.156807700800043,11.78283662304635,1,-6.398790038116806,0,1,29.202206853503423,2,0,-1.1539040583974565,-0.17811371942844476,5.290903952491632,1,1,0.020361953589869697,1.1077056301988644,24.41087554505753,1,2.926494019272382,0.41897449326881636,15.263173575810836
1,0,-0.7405739466003863,33.84267718583496,21.70622877344196,1,2,5.198543312201419,3.430331178796937,4.498760120750611,1,0.6577466172516336,1,2,0,29.99441145452325,78.98802051239548,0.7783405339529569,13.938905189572283,22.97430538460343,74.33708519641765,29.789670604994328,12.961564594079835,26.750485973312838,0.9838351234779605,-0.3863854070510823,57.556490085243965,77.42027908641874,33.30644728269354,0,2,36.51544795682689,0.662814758587192,2.777617007123555,0,0.13110908721003572,-7.631344526325151,1,0.11227774103719643,11.06645620452744,8.150615458576949,0,5.1417630287202964,0,1,39.94455898055267,1,2,-0.8725752012231762,2.4110209946624135,6.012216026585438,1,1,0.9702897247680663,8.37325861310501,65.3484797687803,0,2.9683214370903857,0.4327679502444436,58.875861692929746
0,1,0.4335231586549985,31.479495697602545,51.02645693997059,0,0,2.148347946041042,-0.7613254505235343,54.98735267915588,1,0.18837215340023855,0,0,1,42.11068907271405,26.38038798727016,0.5452800897854603,1.5692754167415583,6.33686619707796,66.37321055393596,16.299299231712308,29.792873574309652,58.983151682276144,0.23823170920257036,-0.0008237709362825405,18.879249652681217,48.68582054379418,34.33708548198079,1,0,47.208397858572646,-0.2518795312634863,3.7832720891405702,0,-0.5684996526688441,0.8963007827380878,0,1.0282316967481515,14.655806178940395,16.83913480714146,1,-1.7661966313401578,0,1,9.810445890910112,1,0,2.7438914207317,-0.3578572269906759,-8.673151015830275,3,1,0.40928339706151784,2.0256945207077637,47.3834629100766,0,2.855988941253357,0.3816249146058128,31.751335550384766
0,0,0.4346961177756838,31.68861910953075,58.88605706743908,0,0,1.398252689747229,-6.793221769775469,61.82561736994696,2,0.27661969203485576,0,0,1,47.87606203206911,86.86236357703298,0.21942573840962915,2.275285094466006,23.061801413176177,75.42866000070401,8.17760251950342,6.659333506833867,78.38856728734847,0.25300795087885397,-0.40936565906413686,18.21177359869153,71.9681504399334,54.412537293660414,0,0,59.0445207478403,-0.8290056138564298,6.056014386597503,0,-0.5107909285490537,6.025381844475714,0,0.06416213256710007,59.75555766371677,10.467486160284153,1,-5.786290218068178,0,0,39.91587179679798,0,0,-1.3480690573487148,-0.5650772577895901,6.743184156955383,0,1,0.41798368455746265,1.890180086717347,66.87932442721063,0,1.4317013088374189,0.14801212296131416,16.380642781655496
1,1,-0.0929958679006251,41.05465229054626,45.0786691894153,1,1,3.378886414744727,2.38981521107139,52.384396675365686,0,0.4563838170006521,1,1,0,33.48587621702156,78.87346752011698,0.7388138928258635,1.4914503130940262,15.311952519347784,52.58406290551946,26.8931489095429,33.17058375854097,30.370621629178196,0.6418871274924318,0.5538907193592674,47.87099338272478,5.49492101208493,32.92751268808103,0,0,29.252063416935314,0.4478965045045769,2.3877895166675516,0,0.4025860959183013,3.527380152590167,0,-0.421129796651262,38.952816286172435,20.49952621931672,0,3.805545430100281,1,1,18.12788115087532,1,1,-4.795271180475042,0.3856810067935529,5.39913618549928,1,1,0.3228936677226393,4.11941706368283,33.565639612947784,0,2.6096689082352964,0.40242350994106346,53.587810424396416
0,1,0.09822849559803304,30.457200444283522,26.595621481678698,1,1,4.072379700282231,1.5232510708858253,11.365685180113116,0,0.43507083867153035,1,1,0,32.47821045231121,68.28022501703148,0.6723446012455196,9.349848697257988,16.18418339341508,30.56005036147512,24.563350851440514,24.317486498286776,40.86734427259717,0.587164028179172,-1.3266725127678498,41.113990771288755,42.60547362481749,33.364108830943515,0,2,86.63963551935524,0.3108656282772647,17.443368649181597,1,-0.8769357032403742,-7.380941206598926,0,-1.9189154954314733,33.41875858271845,12.148060541598234,0,3.2721487192318044,0,1,14.305587238437898,1,1,0.9767879083286761,0.8745553535923796,4.495307299683242,0,0,0.059508747639903325,3.8628490051202693,22.502455048433532,1,3.3747756803129954,0.3705428584245716,49.29195016059304
