S0,S1,S2,X3,Y,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
1,2,-0.7610688993741829,1,1,69.79289564610664,0.10039467738107376,1,43.33657185814357,1,0.39564652659535016,56.72633534864576,43.2863257140654,0,1,1.599886735779097,0.6428090610466706,4.545865572410261,50.77268471846209,-0.6041425193243366,39.19372903868274,7.313309429375234,-2.2374702116471674,55.2190411646874,0,18.00321861078837,2.5687502250601626,0.3594060839360809,31.187274118381644,0.26243860024207477,0,31.569562022265394,12.938505966297322,1,1.6115102916287398,15.723128296940734,18.04868885091675,0,1,0
0,0,-0.8321395590805042,1,1,45.01680568543992,-0.6220187547607756,0,33.27344964497595,2,0.04735115991442168,64.87971015104127,80.36363077160811,0,1,1.556776705325684,0.9879739977496002,9.353834668955223,79.09197850044188,-1.7453924318008152,92.89652319046968,-3.730544349323681,8.775208522280199,22.087255078114516,0,58.977276664480904,3.60792417031071,-0.24682896486358136,26.50572842398099,0.9854220460769498,0,18.294434888452546,12.217618684848063,1,2.8048576873926976,9.274343317273576,60.49040318304321,1,0,0
1,0,-0.5483363805311899,1,1,23.919635293001058,-0.5556504584741928,1,43.47724343207639,0,0.5214044753772062,30.84699528810208,57.59839563833621,2,1,3.9051854660777545,0.3041518754415403,-4.2330495105818855,25.255734360604176,0.6355093880574527,1.9174036976306652,-3.194419354292891,-3.672085581672344,29.93363472042013,0,21.446058661561395,3.0058247622364678,0.20831533647225736,16.32582609221686,0.619164962207673,0,14.927247929907255,28.14944846467023,0,3.7640390071130048,14.689439442098324,53.74275360533399,0,1,1
1,1,-0.6696305625274636,0,0,34.2122249586134,-0.5027556458257588,0,39.41460154573552,1,0.47209620289023974,29.476480390921438,63.24543608123878,2,1,2.435850434701942,0.3542937164137424,-4.711567128347731,29.632233318063204,0.5470037579455744,42.15287621240127,-5.472941682563382,-3.63076885795755,77.37620985725685,1,69.44188166407126,2.8583619092441994,-0.31571592283873356,11.137635385574034,0.09816263029132971,1,13.680200985028133,15.868347186492578,1,4.931193554436386,15.104595021263874,23.02688207071028,0,0,0
0,0,-0.09385725542485068,0,0,15.04287503093893,-0.5151044456902913,1,40.827118353691844,0,0.5304696146339778,30.06058081783512,66.1143340043333,2,0,2.751936513646292,0.26629074785790624,-4.745288700664988,16.101166205709173,0.7772884308599495,75.84273279818221,-5.692555049794519,2.9140892823474847,63.871808653327484,0,24.55074976371215,2.039661410168984,0.6454185405911358,11.4309145944119,0.5101370381266133,1,7.689357667934759,11.106717629686003,1,4.476697841950942,15.640380338243272,38.815126696804356,0,0,3
1,0,1.337012488255502,0,0,58.78226244994905,-0.46872557645452423,0,32.991620497233896,0,0.6264343451384855,25.823875039574638,48.69363359107836,4,0,3.2098342707432863,0.24774781160180187,-7.027746210453834,17.712854135912366,0.9370382825420622,56.13643061036654,-5.766297561803018,-2.3758686501299735,27.265007671151054,2,23.019109783152054,2.7791730278208893,-0.7255994428981783,11.143571098045646,0.7765830757641276,1,13.537634036080908,17.895073686814513,0,5.083506656215178,12.107703857312963,23.535543403284183,1,1,0
1,0,-0.5255281703728593,0,0,21.23148209949329,1.2794388965125931,1,68.66538087525905,1,0.9135660763928322,51.02463616681042,5.883343207694475,2,2,21.221716193477306,0.2716544459703197,2.682414431743002,50.0072449480875,0.2751839783205814,1.8365599318305004,3.076347461636125,-7.104472582134285,3.1129509185950255,1,37.16768160367234,2.399228353184779,-0.5207638499200402,13.467775551175443,0.5800786781579585,0,10.99085186532995,19.724793621331656,1,2.8156017071109636,36.0417530157835,38.501425818814205,0,1,1
1,1,-1.4820427183964746,0,0,31.944319093154512,0.23373913176797054,0,52.821129014036124,1,0.6725645728723815,36.88446792614357,35.924257170711904,2,1,3.6945253517647196,0.2780839566261662,-2.0919935817400495,30.15665413142047,0.35201722246126566,9.332082955851329,-5.160541558795666,-2.872397623972269,16.624474552500374,1,68.07805040845611,2.0076745434013774,-1.5244445085228044,14.398644378936503,0.2274157013068855,1,14.223911102234812,5.777498257867988,1,4.217266693776637,21.733505048034417,17.367390935312347,0,1,0
1,0,-1.3745534593869513,0,0,32.58837769579544,-0.1513488595972453,1,50.65781977138911,1,0.6072676599399917,33.600500293927155,52.004425566077764,2,1,3.492217623523794,0.261062598796984,-3.258687322062194,22.37393151594466,0.5645636049854139,72.9320018000416,-1.52631191454814,-3.1434649051175443,52.13364005458758,1,58.72328799686923,1.9674678441515394,1.0332942783006023,15.709345510630964,0.7902064376368758,0,10.397683098231369,5.237764020465141,1,3.109119884967747,23.78355325267444,48.35530488623603,0,1,0
0,0,1.1981292912163912,1,1,78.35944272640293,-0.5430252549981467,1,24.493189073477467,1,0.0016267004830962661,69.99990569838118,52.74888872831925,0,2,1.6373971258932656,0.999993182781551,9.999949311395135,79.9995999437081,-4.565560749330345,59.86431337439433,9.999911454868265,9.993854849386153,60.76226266667446,0,38.21075491583774,42.31378620533902,-0.28579291645453375,39.999909276042416,0.6760035630007808,0,39.99455004864747,31.686114688700158,1,0.1353352832366127,10.326218406524251,43.99494263148711,1,0,1
1,1,-0.2383010068375705,0,1,19.45640990028636,-0.7926227192810797,1,36.55561017628696,1,0.40783098212526403,35.790262042944626,65.33949631504244,1,1,4.489600610359241,0.38594970353945196,-3.3188599333371567,29.736500950672795,0.49910396973119225,51.334823761267444,2.495463052457847,-1.2441713889192343,74.55718220762371,0,48.515971865637624,1.42016689673738,0.176430974777534,23.275125519912695,0.6157299791794115,0,20.781916219168103,18.489008851025606,1,1.8305581055260085,20.125486447663352,8.210231566686446,0,0,1
1,2,0.8113450528923095,0,0,92.18049427622046,1.7119548935692555,0,57.471042062271195,1,0.897470912259788,42.86843431548681,13.980222343300873,2,1,1.8576983188166734,0.2518133814978847,-2.6978736720473258,23.404132146733964,0.15700208222243314,59.3948843070614,-2.7066488731994554,-4.847232457032284,68.16245515224387,0,47.45479769870823,2.9393326859326083,-1.821530608586477,11.091916006358487,0.052571040689041726,1,22.98444941803315,32.40913368568782,0,4.311662327319385,35.139777906721676,20.50820800923202,0,1,3
0,1,0.516777759010384,1,1,51.06635511183386,-0.9443709349826261,0,27.425845885780753,2,0.14965067747695815,44.43006760463251,82.72921492671135,0,1,1.6866244252909468,0.8328896066630525,2.001120842033693,63.64929642096355,-0.42861865686309647,66.4196550226485,-1.8255351072586734,3.8654220596308893,6.875014134665229,0,54.316905277206764,3.3402152942068906,-0.5095688439384679,14.745977318141366,0.06537967132179684,0,20.43986666814178,21.739591083258,0,3.23328849442063,13.809344303685602,13.923154028533569,0,0,1
1,2,-0.16698626853134954,0,1,86.65974474141824,1.1802805704353811,0,51.50159187707894,1,0.6812474525536099,63.08675614469907,10.095893898397158,0,2,2.2122266449367247,0.4815371678038444,4.981584173440519,49.48772362821736,-0.9157251585014984,49.10137365067073,6.51987019090231,-0.1115788737216512,29.618505088601186,0,20.52655435936632,2.3930796817173996,-1.9339521540305264,29.06871697671128,0.3528654076332025,0,34.63814511969052,18.43459570253949,1,1.2005608075373133,11.442706521862139,26.753502361695247,1,1,1
1,2,-0.14702995544274772,0,0,76.30574845611662,0.21893435304689748,0,40.8749923883361,0,0.7299997209770843,27.13583650991499,44.88835130397989,3,0,1.5396055429240767,0.2467653649052538,-7.071562405833368,16.031923896543123,0.8844952958214121,59.273191147941716,-5.618264084185883,-2.422138885182851,26.59774044147076,1,49.63880914611017,2.6607331842460042,-1.1145203256105016,10.916644105020383,0.31410350983092233,1,18.651230262344,15.550168712679039,0,4.488202479648558,22.22206628928894,10.539202694417336,1,1,2
1,2,-0.5674738220776865,1,1,87.4645782767681,0.08999490568883645,0,37.448387308220205,0,0.49789074582258946,41.85265111497825,51.61546958779132,1,0,1.6315002249656265,0.39736641301484127,-2.684055513916749,24.174447568622675,0.0032663431573114426,46.99976653492688,0.38466468673552257,0.5907967313320839,74.37778603010992,0,29.581001343880985,2.7222924772358703,-0.7405644214046441,21.10895965810219,0.06514136888313837,0,29.332085638151575,11.017349312302436,1,2.797742189281472,17.346326423124488,13.717587167735399,1,0,0
1,2,-1.1398063837088834,0,0,44.45132851454384,1.1682504415579005,1,62.198741469101336,1,0.8464709890406461,46.439516144301734,12.98496497159255,1,2,3.2745299407551665,0.2545704465710673,1.5601870483424207,30.282378944409096,0.0561748241070377,39.878491201544264,-1.2860234595504636,-6.281695001111698,67.20875531961123,0,33.581514284188735,2.7627938932006972,-0.18094971638826088,15.421597228974253,0.15516937778932438,0,24.187363684198363,10.022497478327622,1,3.3802815691942376,26.022760908354506,20.633657417768347,1,1,1
0,0,0.20246468594030811,1,1,28.156581583407192,-0.7818164751331046,1,35.82958553863697,0,0.41936143322048725,28.72606270766339,76.90354413000608,2,0,1.5077377182533893,0.28501659934290613,-5.891009180650697,14.04156203829849,0.8393471626467155,30.402425503456875,-3.948989372695512,-0.8692992143325924,40.53008040071245,1,19.636589728660816,2.985631547755563,0.45516104070208185,7.419299886586197,0.8644939201177501,1,10.760492456629937,17.017095460418293,0,3.976831272433215,20.230389532867342,67.92865392127828,1,0,1
0,1,-1.513373073236236,1,1,75.26876271405986,-0.9304695585799163,1,26.555553052120146,1,0.09559134913372802,62.47172075063513,68.25713775933347,0,1,1.5880450844175424,0.8903181936873468,6.1694995414236935,69.3026086758944,-1.1450182793087664,53.425628890599,9.69010421785185,1.9433838458518142,60.296198674848114,0,21.34727799726414,2.711961533056583,0.13568709556452554,39.21363964890549,0.0880795016262721,0,36.25492264078966,8.266118023719663,1,0.6166491943493125,9.188052401844951,13.0345003768414,0,0,0
1,1,-0.7517327053236684,0,0,59.74190836011595,0.2951379466033226,0,46.11546373978368,2,0.6384818478625921,38.554120757672365,39.21133280488359,1,1,3.5658155883645595,0.30267368936822114,-3.065291303142046,28.053953866000263,0.2725738048399774,23.20946304181714,-6.305232938839641,-1.9662186124713532,45.76552161086511,2,45.202110390370365,3.1134358724670883,-0.6828738496849758,11.740036915849215,0.2905345850318804,1,14.75635320734639,20.3949136312924,0,4.856344280848532,27.74355688455287,20.265077761125326,1,1,1
1,2,0.24532027948544585,0,1,97.83505152581856,2.6518503824981248,0,66.4084711448508,1,0.9631592687168428,59.75779699752853,1.4131999353361069,1,2,2.89148259400505,0.2452887138634176,3.0494602476199777,37.75672101763363,-0.5179769446756229,11.31625281501129,1.8197788168434492,-7.823744538254446,48.61170549548448,0,27.8635983490369,2.4883476429934177,-1.9200856357898473,12.701159604148327,0.07432181952085665,0,33.81115164919682,8.628975025304552,0,3.9184248866660263,30.548426514756642,25.35953192482749,0,1,0
0,0,0.05016970616755283,0,1,50.62468259824112,-0.5436652556750705,0,32.50453795341887,0,0.5478563307075598,25.34954209985598,66.46454611140192,3,0,1.8880543170126378,0.2441144351298149,-6.9534972027082,13.62052309513341,0.9018206374278186,81.12176664961805,-1.1982169732780097,0.48371556780937297,50.788230060424695,0,52.41948998293942,2.9692386363701764,-0.536713255889561,13.743274624457333,0.2872706909972097,0,17.43564225499672,21.040516650131767,1,2.995810578987103,10.717184325761838,29.651519314465542,1,0,2
1,0,1.336324060165853,0,0,57.6546015907557,-0.36785043743869533,0,39.16398541193877,0,0.6044998174704903,42.738991933972684,22.344106143316463,2,2,11.751700191203327,0.351980708638018,-4.271032931161081,38.938432898941805,0.2289154509792467,32.75665462686403,-3.848098665512749,1.9338043859399452,16.82745287858325,2,34.20307488053548,2.5895104426463695,-0.1404395271641788,13.610083122206834,0.6223576196658565,1,11.140920439600418,29.058537471167615,0,4.6527353458885035,21.625536553402934,33.96822218827331,1,1,3
0,0,-1.3218927726733354,1,1,9.872595293707931,-0.6873219244731904,1,43.92672062693601,1,0.32837663492354585,43.868209587018534,71.37217818412604,0,0,2.57474700053624,0.5996313393556052,2.263981692821284,45.34346528206584,0.04985193239996999,33.993585676962205,0.4651399862923906,2.004039224395381,59.07663663830975,0,47.19601513747223,2.9001317485455322,-0.0365114901643726,29.470808316033317,0.7626162134282948,0,23.469820613645105,3.5708333484452193,1,2.054961739038345,9.014568748009706,42.6690510790499,0,0,0
1,0,0.4393918784894858,0,0,52.712719002303864,-0.34843708900073866,0,39.77024336381334,0,0.6021763869704189,25.5607904218012,62.637504731975554,3,0,1.676078545326916,0.25490096296231035,-6.967985551670521,15.260269557176699,0.9008391081802615,79.67807061833834,-3.962062853662978,-0.5877586386481184,2.1727054990867822,2,42.899715504113416,0.9481107077382558,0.6698874964767408,12.168527910147006,0.8395740336814237,1,4.578025999624944,10.52383905572258,0,4.850776675642151,13.416376783671158,66.69290898018866,1,1,1
1,0,0.7591196348834782,0,0,13.136174220898406,-0.6397757007543375,1,41.88777626617923,1,0.4516127856541978,30.171003725939393,77.66306067426804,1,0,1.9725243256760348,0.37570780528245196,-3.7257189371642863,22.652207103932156,0.7452723499054267,47.74955371679982,-1.6580465035385306,-0.4980645285394587,32.801391350084344,2,19.677585195950197,3.9368366583237355,1.6144036720866057,11.780639892421112,0.9553562885588243,0,8.266132319672046,28.896489719448102,0,4.05857531449633,8.9141183366694,73.4768167783716,1,1,1
1,0,-1.559569291353344,0,0,1.2242786103778935,-0.6165897572762535,1,63.80798289787064,0,0.6038635087589385,35.25951895587979,54.847378628164236,3,0,6.540470483931746,0.2526108517500182,-0.5419653036789676,23.143394396980447,0.8774329884313053,57.85364160502178,-0.28240035948440045,-1.7835834596329434,23.714504229039697,2,39.63012279079706,1.927663318234409,2.264258335550044,18.79125133956196,0.9806722095156672,0,6.32969765708401,9.732606426699842,1,3.0477528345966967,21.471153742671028,79.59478842926379,0,1,0
1,0,0.5285925330346063,1,1,42.418138032860625,-0.7778158688038279,0,33.51784030920505,0,0.432352707530176,27.357366318020453,73.90367889567867,2,0,1.6518745929121568,0.2684732123664407,-6.651829483347392,13.137181949912101,0.8197903015835158,45.84535774940876,-4.470924641274214,0.7014150426467403,21.879820868532775,1,44.01600210720618,2.692713950221862,0.28405859593223337,10.874545309120652,0.30385683539508956,0,11.157599311499784,16.13665128738915,0,3.3689966489128116,6.352231297557922,57.58249726368632,1,0,3
1,2,-0.9239892234539882,0,0,56.411553448434546,-0.27845326095538814,0,37.495542575094504,0,0.5158313868885239,31.708649933230504,58.97944571265881,2,0,1.6803409840872465,0.2868954085360076,-5.514083180512575,15.903955966753127,0.47534166955469526,40.203233408856605,-2.4989142987429496,0.7246644031941827,41.435779604112895,1,35.75080052386292,3.180233114477213,-0.4207666224411745,15.380924924122809,0.6891246738084533,1,22.82268640645256,5.603102705178249,1,3.3364433127384743,14.648584867375241,53.23842911502655,0,1,1
0,1,0.3919539788516365,1,1,81.41934840508426,-0.6433282943328391,0,24.97160166422251,2,0.1389369997571442,55.71381521538163,74.47758557765444,0,1,1.35898638542886,0.860392761237458,4.257451016584602,63.21471913934724,-0.9881861031713507,65.47921938860857,6.7432116515903076,1.688690117617135,73.25738732695405,0,28.979692357308174,2.5728876856950156,-0.07663689039732888,33.30342647198039,0.25300314575304717,0,36.464901764518615,32.21457173589189,1,1.2377256005724637,14.258417887137643,12.986982365160934,0,0,2
0,0,0.35708483640067423,1,0,22.98219599196274,-0.5273433310023289,0,42.99508555498454,0,0.4277030542988619,33.82014495494561,64.87578075226254,1,0,1.6182886020723302,0.4288562324688312,-2.5160937490137467,30.010602185202092,0.3009726312848455,70.34674994173693,-6.2838200870889995,1.8022880508478156,66.65550276727322,2,40.26760403612893,2.6616819849428226,1.649127135387255,9.76957799462733,0.9565013667123261,1,4.315764295210675,22.566149553763204,0,4.580362475670355,6.839793221542667,78.78906724034937,1,0,2
0,0,0.3253032967593504,1,0,18.68753269198012,-0.657934283799488,1,39.760217729655096,0,0.4878619403531761,27.97418786749872,70.7715736280406,2,0,2.0042813746900743,0.2911938481269831,-5.563763269793711,16.686505312696582,0.8222732375820188,49.109177861210746,-4.764216877902571,1.0321636971288832,48.91328780848042,2,32.83142788027283,2.7370097632379604,0.8460846853358531,16.119653237225826,0.8418982177258529,1,6.423211789919499,19.746721671050985,0,4.613783567112501,18.71667349663301,68.19889086473687,1,0,1
