S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,Y,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
1,0,-0.6773939708618809,-9.71292225596476,1,1.6310914599599207,0,2.1866852416571843,69.9365018639295,43.6457296273222,-8.084167119361537,1,97.90660156679549,-5.408181807860785,1,0,1,-9.386827222056361,73.38673657614665,0.987466700830205,65.08679294730767,-0.6871824436060323,1,0.6730097151397794,29.34424266395602,0.42745960234863906,0,24.11410368130565,35.1420084425215,1.3594529982295098,0,-7.152828980962642,1,0.30664728178013223,1,2,0.21085011002922066,-1.0638314817505172,0.46053669911566564,0,19.034803352565152,0,19.91983039963871,1,0,0.9676743764527416,70.61875225650107,64.95044499670249,1,2.4491916858861265,36.06512022491428,-0.11333610783898929,18.374876244771503,32.73601288318182,1,46.0068972016499,34.200868515236664,4.132589956117926,1.2392514747817582,0.20944996240559866
1,1,0.7600846970224991,-0.24611715223946362,0,1.0762867233794988,0,0.2577268939066031,37.16512422867336,35.41881332828768,-3.6967145875460368,0,41.498545158910694,-5.688653533947611,0,0,1,1.1165141306741848,56.228169587078796,1.9932820323506395,22.183082593687384,-0.7618280379689071,0,2.5898649181789968,28.96359946616193,0.2882722594878165,2,42.93418634635092,38.49065868129574,-0.9361963064043461,0,-7.53409202077409,0,0.5813246511870319,1,2,0.18215755358670632,-0.7375827135947146,18.12658220964376,0,20.932925997770635,2,19.241490774210487,0,0,0.4275663408090186,41.96541139652285,24.979852185564617,1,65.67309224111344,44.54451207562633,-0.2516873573062499,14.705418901994673,90.46886679767472,0,21.517205681562707,38.34602015116003,1.8475495555339618,2.9489120998624694,0.740643421068216
0,2,-0.43869045767959974,3.0006309079371967,2,2.839571679117531,0,-0.6586083033610781,31.530630514287054,46.048178734036114,-3.8518316469179803,0,23.764855119475303,-5.481121717316624,0,1,1,-2.4255229212490974,52.903138473371094,2.2625250417552203,24.670532451021685,-0.41278216414611746,1,1.0176737686722028,30.59046744992473,0.25854348047354125,1,61.35652081015819,7.594188729941747,-0.5715757169360532,2,-1.7214310390140906,0,0.5544454834845712,1,0,0.18430606149772177,-0.7751563684452271,29.19118265053745,0,20.811192034228725,3,18.394212602292864,1,1,0.42960286482899895,3.1846898335266483,34.66506541351918,0,65.85871738555429,43.36400489071018,1.164482796900278,20.131195794246132,61.8477856181582,0,36.18940440049152,43.17131068976401,1.1796997092817578,2.1768652710825447,0.6573446167402879
0,0,0.17361668251306217,3.984431770647692,2,1.715299135163818,0,-0.5370547123583027,31.07247229291114,17.31466845610233,-3.5470349921783377,0,24.87159226425503,-5.282010894518883,0,1,1,-0.3468995149997216,54.404536510761346,2.4647533859874877,26.27695485088488,0.49277770080495986,1,2.7874181816059704,30.035314935536064,0.5438173255277402,1,61.80505644776111,21.18739330232151,-1.1869073968967698,0,-4.49915230978843,1,0.6739976527293897,0,0,0.1538380869996181,-0.9752456529872788,23.645329941145064,1,7.164104638658948,2,25.216603462387475,0,1,0.1676710485365311,39.09698415050594,26.771767019605946,0,76.86289927884437,27.739978009579552,1.687705575884407,20.793250272380014,14.485332152996472,0,12.590620043198108,0.00037371560122068104,0.5075615882554528,3.764391970470509,0.271265849785959
1,1,-0.08535146648457693,-6.776233678270616,0,1.4761150686526836,0,0.9908415163060955,56.01292214569298,17.618436013445653,-7.2523629993894,1,94.51817145657475,-5.363140691920048,1,0,1,-7.238989052453225,70.91867704155989,1.1371938566290185,79.29957066420155,-0.7207777560751407,0,2.511615116897888,29.467302445611605,0.8720358926805643,1,32.22655457047644,17.651643146126716,1.6302263088134323,0,-6.623344934168451,2,0.4520183427004358,0,2,0.5346278783977707,-0.8270366812255296,21.22690501720715,1,15.966374697041712,0,14.574698594572038,1,2,0.5092098127087439,37.52932459202525,69.14453060563578,2,3.777680781382969,53.291285500162516,-1.900576677581356,20.70745985003546,88.30161048497037,1,14.100302171385511,37.38903471760827,1.1225709882260253,5.438515677350196,0.5150703000918008
0,2,0.1802991625526587,1.361537545546394,2,1.6377677549016458,0,-0.412733432338532,34.08284566183991,32.97883789022361,-6.239154654540467,1,37.429948792246236,-5.324691024577444,0,0,1,-3.960600460117723,63.8577885448732,1.9327906329777047,36.79830461927914,-1.0552519234020596,1,3.519173228057284,28.96210837249273,0.5630037175004186,1,23.07648514306997,7.575104854258057,-0.5001647559148715,1,-4.157772545953779,1,0.5796505544238364,0,1,0.17769029970187133,-1.1162677308069988,14.499318771920661,1,18.020851276031173,1,18.228751590456746,0,2,0.3489570245167458,38.795651238138376,35.244333814269794,0,54.033746936484725,40.717193064517126,0.7688507140515961,23.808772784555007,2.495993953853115,0,26.164559087698578,1.3354992036128666,1.5524070550717002,1.7392771314824942,0.4901514068832489
1,1,1.0803139949174911,-3.8864417760953494,1,1.4271104013344817,0,0.8793751657691162,54.34659413618937,37.77590070846005,-4.585618717248955,1,69.12833451617544,-5.530336834533767,1,0,1,-3.7408695777215284,57.50523114754496,1.716399387821717,41.36061993660413,-0.5215375150631557,0,1.3989312255221273,29.39908479706976,0.4561398081204132,0,22.881427536601564,20.203918266851012,0.20664612157208953,0,-2.622445853187658,1,0.6657165111242827,0,2,0.24259292080332245,-0.6587196406491738,6.838662927402792,0,4.170189406292155,2,21.806659324862217,0,2,0.504601076770945,69.03648988418456,42.83746007982233,0,29.563648209082938,68.63826616184744,0.6001623558082878,20.489206135480767,66.11636687698883,0,31.367514812003286,41.320832441744926,2.5995177455282565,4.311910607818992,0.32669377279832257
1,0,-0.18340837580712305,1.3353771139986392,0,3.1955905556974447,1,-0.578625921803279,32.83946770739831,24.935620387210477,1.629810531947907,1,27.53410198166053,0.019284808681517163,1,0,0,0.5568540523006611,32.32479605175322,2.991690712576067,22.563209115251446,-0.7287495962677027,0,2.7167692634214053,44.20042123318508,0.3887800429750134,0,39.45138370763795,25.388637888978707,-0.862575878154268,2,2.2037490424397213,0,0.960399868778034,1,3,0.46888337147006764,0.375332419801521,24.44806896825458,0,24.85480088386671,2,18.705660538434913,1,0,0.49184463731256156,31.79663665279694,34.21791987159376,3,64.691960295462,57.71174558102886,0.12641693483114114,21.069090101548547,67.54441902963258,1,18.812628427515847,49.97740732798361,2.9717283160534467,6.0297794395419775,0.08657844790503783
1,1,-0.7108693079271302,-0.14225319805177783,0,1.710641965074678,0,0.519080395235828,33.43023988400145,70.28369682722152,-4.807126400703432,1,53.09966217343042,-5.299408401221317,1,0,1,-4.053509229606207,61.197047723346145,1.5674146504020874,20.458150731642707,-1.138725262440657,0,2.5670218334395716,29.644578499253882,0.08666410175886446,2,33.3703139511231,17.259872896844,0.2620838406123245,1,-5.740372416574692,0,0.35853487764992176,0,1,0.17454505788542485,-0.7317231721557124,2.7196905016013417,0,6.6196579206129496,1,19.923559111084103,1,1,0.596838947650243,6.832702988121202,28.752652714534953,2,53.05401232780545,58.3095724589884,-0.3931734248980313,14.555844130278327,41.78639482183869,0,58.70424363941203,40.39129785137325,2.3866190082893475,0.8041718218900406,0.8648487481707401
0,1,-1.055662855134528,5.186793816644919,2,3.4805754075288924,0,-0.5664235972960746,31.495088047575045,66.06610533619694,-3.8381510013323217,0,26.728537860822506,-4.98059022811421,0,1,1,-3.0385742797863724,52.67846262374535,1.8433118352013471,30.197197570471328,0.00469144903893686,1,1.9051181106837516,30.086114623571408,0.36718784932828874,2,55.50660499228308,12.035508602363445,0.20482957776357516,1,3.6661229999164906,1,0.43057123275410003,0,0,0.18070840853417214,-0.6574481330247555,12.218581347519848,1,14.234557622547905,2,0.00015140249703504693,1,2,0.4830020883645028,6.709345871128081,36.63647061175158,1,78.494881630962,26.994636827810776,0.8591505444063015,18.283401657235782,60.45119251510497,0,56.03464421975802,46.74275426132466,1.5542240201969795,4.989257229006475,0.41152630985571925
0,1,0.1946885050963411,5.697307481137678,2,3.7860216703898213,1,-0.5301157062567394,33.19902123017104,45.90125618388565,0.22465273838125555,0,24.658281143920423,-0.5411289000554049,0,1,1,1.4517431796122366,37.693026461684234,3.1414641031398953,29.484073528041066,0.3986849087049967,1,2.804693566047612,37.860768902611134,0.8654403122216792,0,67.66438244369782,9.190587368602463,-0.6041928306254719,1,2.740710242084152,0,0.5358313656464125,1,0,0.34659941291270435,-0.032052799142848046,29.479593786285136,1,37.07576963351865,2,26.059779997226983,0,0,0.11690465317025955,41.83292612761612,35.65690520482172,0,73.41959988991054,46.3965221988161,-1.398767695167412,22.0887639865321,63.31393677281562,0,36.87542556424115,45.6606755776088,1.458258111551566,3.8682490722472314,0.3465149594761453
0,0,-1.0250963529375723,-0.5847842700082353,1,1.7894856814603253,0,-0.2878099421075393,32.40541593342865,37.681163513898206,-3.03066309729404,1,29.438120254299815,-5.499798752598996,0,0,1,-1.9780821671954936,53.42527073991184,2.0187507280111707,26.707536635411174,-0.509782878122209,0,8.113002503750495,32.06838136645034,0.4589519188166661,0,27.43175806636185,29.909225878481465,-0.19731756157353192,2,-3.2075554971372426,0,0.44070224374423345,1,0,0.2075047481201221,-0.5749601143048653,5.523454389421431,0,18.22614887478882,0,25.97472163250448,1,1,0.47094574157773494,52.886590288190604,30.367809419327315,2,61.52202259165757,58.95177424185159,0.9175244189775104,20.495194915591732,61.78386922062544,0,34.209561563964066,25.79373580606952,3.6355181623259396,4.63457076702191,0.5531145996445677
0,2,-0.8376695611112481,6.0665871042119655,2,4.38624725438256,0,0.044528312683031375,31.23785235504254,20.27451629715406,-5.775170611122898,1,37.42000219576786,-5.339541200216397,0,0,1,-5.319282025938719,54.58877452928121,1.702345275310095,42.77269891766188,1.19316358371763,1,2.2922288640090946,29.515988780581175,0.606347697106187,1,26.86486896207896,0.4367286553497407,-0.9196795758749776,2,3.6388931493200882,1,0.31675503956235274,0,1,0.18676719652981083,-1.1631884026862518,29.77153644739606,1,39.98764332005228,0,14.257388445779482,0,0,0.28078784120244493,3.3084741896939462,44.10898237825195,0,67.15001185307634,61.753966996725545,-0.5922266455077153,19.918616281041345,35.71523270612628,0,15.422378486515992,36.889093789394664,0.42236136491600945,16.104974986397895,0.9267688388983553
0,0,0.8263402632464137,1.5078106388406702,0,2.1736335273428438,1,-0.5659459818804065,31.201558562302,63.72141873208035,2.737889390616923,1,30.012651553499285,0.9627506594528441,1,1,1,2.7413723390208933,35.257143441239926,4.0445444952158685,22.87641064665682,0.31707781600504464,0,1.9335739658238094,45.445571396163146,0.47015205907044233,1,20.72267771013529,34.605713418834256,-0.07776205714758835,0,0.20291894561863266,1,0.5947107329012862,1,0,0.5631660833295818,-0.08969054236178896,23.55611987616274,1,11.840135247385097,1,19.819185112690924,0,2,0.4314095005240625,29.958583146741464,30.780872467654355,1,62.796196590120765,26.258994361254572,1.3610956003532888,21.108882583476912,79.99283974067338,0,50.985049644898204,39.48121092325346,5.2488738985672985,2.454527863748697,0.4070620046305953
0,2,0.021375358766790236,8.07768815433699,2,6.5528153785667955,1,-0.5292937998531378,32.56264354815722,52.64619856983504,7.082281808861147,1,29.397747540025964,7.039201951181617,0,1,0,7.142595333392848,8.429267855114082,5.157900309512773,39.21375347036979,1.0923497749482332,1,10.060537816088525,61.530512765603866,0.1966573829886718,0,78.8230039004072,8.498954296650087,-0.06769280026574538,0,6.632730064477478,1,0.2943983410663427,0,1,0.8632225398305831,1.6358726776997603,33.013737594265315,1,32.89803198643294,1,0.00015140249703504693,1,0,0.164733019775666,67.03136362967165,50.03467233692502,0,74.25240884118979,26.58098122270649,1.0286641547859987,37.065881607928695,15.269509193562058,1,37.07788115664115,42.502123960492845,1.3908345461787637,2.239187927248594,0.2788707511646975
0,0,3.32513827453598,4.214584373020461,0,8.461432740594498,1,-0.5979423758314613,32.25153893171354,99.74475247344844,9.740162335396526,0,29.483317029140526,9.843675772564232,1,1,0,9.42325480998754,1.2017627966818356,15.93833027195774,30.72719556379985,0.40497395942234427,0,2.1890400496181806,69.42512142620276,0.43688932765362065,0,81.94722348006222,37.09660539965134,1.3698925792507208,0,9.679017767221065,0,0.8282790474033903,1,2,0.9950469310591166,2.8179355757158135,34.032570202071575,1,2.794842563723623,3,28.109316418120255,0,1,0.12363861769799539,32.622919186791336,45.47480193471409,0,76.68324272051912,52.50796501562104,-0.8664410645575811,22.460861604879426,30.43951548862389,1,79.40410772165785,40.34298966315369,8.613596650322568,5.918452808245245,0.5797730102625042
1,2,0.6469310836328492,-7.661892286039348,0,1.358698704408158,0,1.7737666279707784,65.28772727886677,13.383845335248656,-7.430132468309914,1,98.09575417159706,-5.532356433278159,1,0,1,-7.655364688705678,67.10235200861766,0.9497775688340839,77.87483410479143,0.20287700726077107,0,3.0148324266867172,28.8831235961593,0.8542574341266473,1,25.6695907097433,6.161966422309975,1.0605930328194715,0,-6.202851032616042,2,0.9856281035093499,0,0,0.5046805203371496,-0.9272112827504734,9.704035893625136,1,36.60485065361152,0,23.882468005471146,0,1,0.8631227926872025,59.70754149234119,68.10332000540923,1,4.6042447014635615,20.37013820224682,-1.8726809861583327,27.945314985209627,36.13329753362251,1,8.666514233440935,64.17215617545517,1.274876698690618,4.629937333042034,0.5859835463710635
1,1,0.37867504453850026,-6.4801655143784265,1,1.37784576422456,0,1.9195289408529246,63.43745891579925,36.34155005289281,-7.859298306295467,1,95.99484397691288,-5.396952610853184,0,0,1,-7.574069030443827,70.35306831726902,1.1423469327459297,69.69942606532021,0.2878632553938973,0,1.976003146207397,30.045495778279022,0.26061504105568023,0,47.94179572813501,6.386337629822179,0.5775722715643984,0,-2.695287924517473,2,0.35051919120216124,0,1,0.18578913984608103,-1.3300778494374859,6.1287223379650175,1,24.43331342357166,2,19.694506859282185,0,2,0.7929604837992751,38.370491288887365,59.31763460721174,0,8.138680170318906,56.41384911388909,1.4565750672646478,1.395986567143832,28.756109371591087,0,33.60083447563824,0.00037371560122068104,1.7619007550467773,6.117073295511118,0.8510967639370272
0,0,-0.24403355761547457,1.7127764767918627,1,2.650326675490919,1,-0.4317272195875339,32.68204722209225,88.7837799713995,0.2630674972256202,0,27.738481324295748,-2.0412565370776843,0,1,1,0.7112464584626021,41.58915845767366,2.9711841012563602,20.573796289112423,0.16071005392919674,1,3.261166560442074,39.231044208259476,0.9918401232730519,0,67.36964475233356,37.31398060815435,0.312941363672892,2,-3.97802682343941,0,0.46433428517516934,1,0,0.29075919979096665,0.29491242563941344,24.5564265165075,0,6.827178829464618,3,20.002770994458015,0,0,0.26393692794074697,36.610556574443294,28.050759221415774,1,73.72656494987973,31.7229974738029,-0.33518124517146564,19.511952743494877,8.194886700297493,0,68.64114800484622,39.455115991450576,1.6292027592757796,2.2338522792447524,0.5331455223998848
0,0,0.5641550754922822,8.580061064815187,0,6.690750437119562,1,-0.5823195932691553,31.610349491672928,73.00518894036526,9.752669792478432,0,21.53014557258968,9.824157332540548,1,1,1,9.692450891508646,0.836799042127212,12.233926025881804,33.28451705538794,2.5048330370641274,0,2.67353756432246,69.77764951625608,0.94297609081418,1,98.73243788161842,28.626880301805706,-0.3836376129657976,0,7.631225905501093,1,0.5829682935080914,0,0,0.9940226946777302,2.6629696417936715,36.5418681970045,1,5.479472691024439,1,14.7266768234514,1,0,0.2307135016042438,1.5159469325841535,38.756512506375024,2,88.13669349870572,31.830336895923015,-0.22294959140418388,23.233091981806165,9.99106983556195,1,56.071279099563185,45.2306202136829,3.194420787295894,6.625332833640173,0.5588573460111863
0,0,0.15533178583969617,8.356139511779762,2,13.750712023164121,1,-0.481190224537061,31.81368385064087,98.81133383968334,9.062628504626854,0,24.794200983506837,9.535682144451478,0,1,1,8.364815755326482,3.020000657488824,9.429301943071737,28.97122367432121,1.790091469828748,1,2.555182471435817,68.46518905439622,0.48564664768232896,1,99.25441624180729,3.68497179113517,0.7006236147706497,0,9.603283257847327,1,0.4925071553729644,1,3,0.9481403755822412,1.2676937962625934,35.429150297753495,1,19.879251509618083,4,15.878187158251134,0,1,0.028359338322153815,29.84204009997785,48.31713502453182,0,87.2838604481839,20.92870246006495,-0.5269555952294547,18.202722345332138,4.494914345177481,1,79.004389647681,33.43629899414174,5.510897521115652,2.8361173492089113,0.8417094572061873
0,0,0.2935692040900981,2.178703684211058,0,3.2749375636637046,1,-0.5738557436252751,32.627318162480904,78.99840757778034,3.69369658703814,1,25.25177037725793,2.947921342631819,0,1,0,4.129708731928721,27.474341978109784,4.53478237772945,28.170563262882276,0.44529710497922015,0,3.0436942430865948,51.34143588813132,0.09051052403139603,0,53.90943352034993,26.62345868330955,0.04610917481686325,0,0.9288258066937018,1,0.4387987998351287,0,1,0.6281469793799719,0.7252175663055578,23.456290306919275,1,4.125320658516662,1,23.311862225757896,0,1,0.34196418181226584,5.918698446954078,38.04657572071156,1,65.64317029904329,18.844234246258342,-1.4648306318126545,24.34338745788223,35.71500635801541,1,65.93248188223917,41.69167683527562,1.7998840697274778,3.1444636308628326,0.40162079293155273
