S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
0,1,-2.172103854553928,-4.6418205684451275,4,27.88780702826992,-3.3898260931793955,32.551832005142145,1,0,1.2830988196439197,0.33663393261396113,1.6047712304377428,1,12.849157256109741,0.330528259921047,0,92.37197240675309,0,26.003373812256942,-0.8694276824172545,4.851687658597961,0,26.348221396935667,2.115305312368136,25.847647874744155,1,35.300083825743656,42.06958818045759,1,0.9565497330704062,0,16.336034301598193,52.393036867003794,0.5692493179867668,92.66684627479277,36.605792062899845,1,28.408387244089717,1
0,0,-0.9094896679567295,-7.930647303954272,2,29.04016215307672,-0.9129149865521246,30.3796799106017,2,1,4.9967668672049435,0.48218416953913457,1.5750758772897078,0,2.826180374906826,0.23723851685191522,0,71.0817489747194,0,37.98759058052792,-1.8332572256335917,1.4207996869298982,0,30.469448097642818,5.21537103346181,22.30073444183909,1,30.241120866127332,40.822494438297134,1,0.5575041974996657,0,22.124703433247824,57.816727218150305,-0.0008204184515516516,94.4087904989277,71.53102701438937,1,10.86989490121118,1
0,0,-0.416169549315452,-2.6620282617152498,2,17.924027555582985,-1.4039166950865183,33.07011470878462,2,0,4.703736312023299,0.5685562271785777,1.5502750835951025,0,3.4182132713424216,0.1835747526371787,0,82.20460234455092,0,50.12885925505218,-1.9879585494641636,1.4666915139477872,0,30.7957482622664,4.959367905427499,4.937774975072527,1,30.582338940168686,45.64935506340128,1,0.7236002508269108,0,0.3658059577514128,58.113816479252336,0.39525237539505786,22.33933882695589,39.56125236104293,0,12.951078104696068,1
1,2,-1.3302455694685338,1.4579409319916703,1,19.899566362595856,-0.08886874651668551,35.06140280974315,1,0,2.988232766777603,0.9260064932519122,1.8071223505870553,0,2.3413180348045532,0.2093148706552826,0,94.71738339776479,0,20.71654330958975,-0.47296070180773997,3.339124666645939,0,27.60298305256886,4.139076034914908,30.873447982513376,1,34.194657830830835,4.609308701496868,1,0.9572001630262701,0,21.056156456701636,53.781211861148336,0.36769949581603656,52.67064792413972,13.968423997128632,1,70.9196789720459,0
1,0,-0.5120839698909121,4.296048694185464,1,76.27476055037666,0.31340741833410746,31.645645685810635,0,0,-8.030464738336391,0.4132954865179452,5.642547251473555,1,4.782686903306764,0.9351145745227234,2,44.60360394054551,2,33.67106185230447,-0.1868961649364363,3.929181721365257,2,3.5911248380152405,-8.391337278310239,24.30939204318968,0,65.470134200795,76.62404902032782,0,0.7040834899796299,1,25.157146268658686,22.621341085224234,-0.6297524972536257,72.48747643846268,36.568162130263836,0,52.100563737772255,1
1,2,-0.766620985544719,-2.4279814238634927,3,7.405522269553871,-0.940916503916871,54.4240332031798,3,1,6.688229808560347,0.8345648858732726,1.6321017189624119,0,2.112695916722654,0.2414038287496692,1,86.59765433027601,0,18.64582427522411,0.9775380853123826,2.1584590999449578,0,30.488467273236502,5.05034637945084,5.509615635676964,1,29.870941615563254,57.922268099971134,1,0.9176783054762125,0,19.446700132357297,57.41784356771544,0.537473787628423,34.63354801155998,44.890437903812376,1,42.21885381411702,0
0,1,-1.354836688865744,-3.6987451981706787,1,23.101837076719644,-0.7260276623360339,32.55655579137906,2,0,4.096096710391269,0.7554155235313416,1.7297761925858899,0,2.9285859448023235,0.21171087373058234,0,88.91358966587968,0,36.251713668825325,-0.33261684490229054,2.2165078976792056,0,30.572757103759404,5.262461878883791,20.616339670029532,1,29.91229118785079,27.09511060351708,1,0.8430155659690304,0,31.967784137790318,57.367622152090576,0.658837713584215,19.284446180998533,38.86812490616671,1,12.379672369110173,1
1,0,0.9362688027393522,7.412266408949929,1,88.57731542241186,2.0292403344990544,57.99215504069111,0,1,-6.780882807808478,0.1424164674825945,7.148123173290864,1,1.9366211462346625,0.8226324533770057,2,1.3222557297960902,2,32.28923107271359,0.9028686948198786,9.39929685550182,2,4.942123199002939,-7.493236917968677,30.840128858487983,0,63.32404089955134,78.45343930836835,0,0.07593004029259492,1,18.07981561891326,24.435511915979024,0.05726371376736103,88.22808935755548,39.676749382607134,0,97.64574464161767,0
0,0,-0.8391427215842927,-4.333434525534589,0,40.21420783176773,0.8579064011252315,33.70180739496329,0,1,0.2447752508128005,0.6875310395251775,2.4218102719631487,1,1.8759976243638585,0.7261671629883576,0,57.20216131013775,1,34.33623429661483,-1.1011916737554852,4.36554015248193,0,22.775072951751305,1.4199190753384414,35.09287412388773,0,40.982106768637614,52.147791289744106,0,0.6861961735305369,0,8.737072825574664,46.56193267114728,-0.1502805989163851,24.017873156553293,47.066896757003825,0,37.46448166269083,0
1,1,0.46452678805296904,2.355469147168556,0,60.72906212314532,1.5245010221932962,46.02625013886101,0,1,3.992594937430285,0.5148384403550621,2.765858006575453,0,1.2456691485155407,0.24810667723547414,1,21.756911012424666,1,40.371070912074316,1.1017411665613943,4.770309321052295,1,26.05338926593978,3.5873393176795894,3.560549854549475,0,35.78190133260246,33.31839345981911,0,0.13256633330828244,1,19.69603823202058,52.07197984551491,0.5234725180952328,24.46581003446128,45.54232047030154,0,66.01586334085157,0
0,0,-0.38031424960047594,-1.5863899564694943,2,19.784112919257236,0.5912029441636595,32.080909305518986,1,1,4.358416189019385,0.8293334437470516,1.6609598805487715,0,1.5576406903654227,0.31146810082520937,1,62.84001799151031,0,23.299573529960618,-0.10703302199515213,3.1137937698243374,0,30.667088146217605,5.289065012235971,20.094350383161167,1,30.116092385338483,42.60261962258313,1,0.5062240493733033,0,21.470317795229356,57.49358217479311,2.66728184205693,4.218371020176148,77.23028226236087,0,51.074115601139155,0
1,0,-2.726774751149909,8.381535720500509,1,85.13047017485682,-1.6642694276714578,34.62566880645071,0,0,-9.011452566459662,0.4425217567670676,7.882746154998199,1,17.54284860207319,0.9863593015887943,2,92.8862927397088,1,51.326563073591,2.4055651693747166,1.4304174146192647,2,1.8421891225052422,-9.189440977677178,17.376171995882984,0,67.49213568151919,26.653754714493168,0,0.9989169126769213,1,20.73659495001525,20.346519097771726,3.764710170033553,53.63863879976173,30.91923773255263,1,95.93267334267883,0
0,0,2.5665997546211163,-4.308459141138026,1,30.51742217083313,0.8987448713543881,55.740981840126196,2,1,5.4746390616332,0.18943662744280254,1.7679324183223089,0,1.0404959671856011,0.2625799315232008,0,3.660784991232846,1,21.356872079864623,-3.046762042341471,2.077887283982773,0,31.31547733955408,5.578903170600032,39.736154478341156,1,29.813472710613908,58.85849643659343,1,0.007186496727013769,1,18.140816486890376,58.95338390453893,0.43202046723707493,98.9040963565232,70.58712672479226,0,0.8425604781395646,1
1,2,0.6127151976933238,-3.3841974578919256,0,48.78640014960664,1.3457213685309541,65.3743573691267,1,1,3.4894278655489863,0.38213731738302636,2.5183153046532576,1,1.0605809858376594,0.255716770159205,1,15.516586759123852,1,4.814235124133908,-1.1636728588011938,3.1935618863090793,1,25.92510444592194,3.472092785885142,23.516267907670567,0,35.87555623244785,13.042723054289587,0,0.46255089212774325,1,26.687312015976982,51.146624550435035,0.3629829738928032,66.0079349780212,40.5904966889969,0,5.8952705276223485,0
0,0,0.5035558322594454,-5.828379948942009,1,32.23560007056185,0.23860726499322543,32.20247780635223,1,1,3.5403255773869073,0.704527662264504,1.7486067873216848,0,1.80503066964137,0.2828103274360464,0,56.25060730828022,0,48.03627224451283,0.17772252679608097,0.9661138020375705,0,29.551728302183253,4.812837368531149,24.21466348421612,1,31.457214561610567,72.2598966412126,1,0.28126882258480645,0,20.51837077683706,56.58179305010991,-0.08469526628270936,13.421216062014668,61.67977050566675,0,51.20235853712178,1
0,1,1.089243748307533,-5.81513188398708,2,26.856897680280312,0.18496966432146114,33.7700179295242,3,0,7.3277783854382115,0.6865506835728983,1.6799114463978924,0,1.604620651006493,0.2650464970662437,0,45.49086393049315,0,49.10208503333864,-1.6482956780939337,1.705033700089652,0,30.757062208127625,5.250051872295565,19.40590910807632,1,30.053742535776315,9.985538206289144,1,0.09122692866745308,0,33.40705474102719,57.789668732612874,-0.8341431366435595,60.10703737909916,32.7301975238983,1,31.324318077330737,0
0,1,0.3508766887679997,-3.849605286195694,0,26.648307711124918,0.932249492371211,66.98281011491828,2,1,6.3874521989389805,0.22355945076190914,1.5861476589232926,0,0.876989732288637,0.24521837933293428,0,14.031295807509297,0,37.54525535864546,-0.7291557130262213,3.405850246511766,0,30.862232993981458,5.703858052526842,35.8555978176298,1,29.40158648653371,23.638767480317533,1,0.27664893967100024,0,14.625916615904659,58.40525040307867,0.5375495895370151,1.472034271603917,41.86605781108972,0,42.35489376022908,0
1,0,1.5037671145925433,-4.263459125927913,0,80.29981316693316,1.618522254389254,37.86213128825953,0,1,-3.8517879712242937,0.31411251484490843,4.119727060570217,1,1.635074213265773,0.6577329104749806,1,6.930792712440203,2,20.64840383838442,-0.36081105996916146,2.6447140619784997,1,13.355667119471718,-3.1531528498839094,29.42201528210791,0,52.85588492028545,71.47958002811836,0,0.06564086313563477,1,16.060864915011273,35.43081950624162,-0.4090999200355349,91.32888440850802,23.32974919499643,0,92.36595842291857,1
1,0,1.786114647635526,0.5883685882459986,3,14.463267599292113,0.7720473724631283,69.37974075650689,2,0,5.1363144143238415,0.2625104911091606,1.508889281866011,0,0.808861109708081,0.21457689921257123,1,4.122180677033521,1,14.016178699667009,0.7905411450415397,4.071102809164677,1,29.944338361152735,4.819270961324413,17.098920777943285,1,30.384489593301396,60.444060320806194,1,0.08121970461610578,1,19.499884747305313,56.4509978454916,-0.10375897060746386,79.52007064612812,54.7958683257736,1,50.694841522817214,1
0,2,0.7094558170478399,-3.7998176959360723,1,31.39339086786058,-0.23007590009350198,34.51672625206402,2,1,6.960762656529855,0.6037152961879064,1.5108443563589167,0,2.159977362242181,0.34596558374853126,0,56.16954546761871,0,30.572666634440566,-0.5500002227619631,2.902783639612492,0,31.010770926069764,5.323255551695489,30.400755295570665,1,30.558487793629556,38.34828088205806,1,0.16671613622685932,0,18.020456180491863,58.064501175229985,0.7883000571224161,20.184121503627743,50.75058422803441,0,97.27113666656018,0
1,0,-0.3475192524334658,2.8711619505348924,1,64.88111686781312,-0.06471995111183226,39.62012638610321,0,0,-4.7872471670045025,0.6069969421048464,3.9217327347633355,1,4.520729950754671,0.7563752858052303,2,68.46812086806504,1,33.954522933881485,0.6551092101809566,1.8094559783954465,1,11.59813210715361,-4.322579411670226,34.22735234178194,0,54.98955306923812,28.095826584088897,0,0.6360639115434402,1,33.11463422618639,32.96657597859274,0.5890191612708623,56.524470597053046,46.715629306262876,1,53.947834547705945,0
0,0,-1.0094460156502085,-7.502331785313396,1,32.15645876826427,0.021495647848067487,31.887783455648886,1,0,1.0071502439758024,0.8172432034964139,2.068202622431051,1,2.4433151019450423,0.619467482250309,0,83.19285596097764,1,54.12856013307643,-1.3056725949729826,4.383533472298725,1,23.392125688842114,2.013991874762514,25.961534986685194,0,38.999583708318596,57.63588375909032,0,0.9620543809518795,0,17.823018717890882,48.62277939422234,0.267417933567021,43.38855984619929,35.153687717879826,0,58.07511234306691,1
1,1,-0.5815256647517232,-0.4275870470504355,0,49.61186504800812,0.23993459080445786,31.669106947005204,0,0,-0.3820668406238781,0.8195665300249824,2.733758957788792,1,2.764478692029574,0.40713330242761303,0,78.62591290057756,1,25.26326079827833,-0.009368053308339964,1.5006815198513497,0,22.078900988996747,1.3431169897587854,3.8358156343655603,0,41.096160933788454,41.86533465687673,0,0.6019715038668924,0,28.18984231301265,46.590246456313174,-0.37340415184739095,43.088309569143114,35.96367870502992,0,60.29365813653028,1
0,0,0.6844741096366014,-5.717040883409933,3,30.628611797775452,0.646485004259734,47.73823669883324,1,0,3.732190654780492,0.42254630382738384,1.658042331903951,0,1.2637174806393074,0.25923977075437143,1,16.72648782345035,1,41.54677210392493,0.26465259640583716,1.478529791306891,0,29.417493890227565,4.461770688343659,19.74677517315933,1,31.301358469507075,63.20609504593085,1,0.13405458249134256,0,16.273207197155056,56.11184022823457,0.8833166114094879,10.735528047262704,37.94857391326259,1,32.550668772545286,1
1,0,-1.3375950096698264,1.839166286254013,1,52.83570945426788,-0.3230203651512767,29.695454321469384,0,0,-4.951353365634182,0.7507809018395213,3.714735556879536,1,5.368284303018416,0.8235764716429996,1,81.81952364513924,1,43.72202499627232,-0.5110130451630946,1.9819127083830343,2,10.865077032851058,-4.503438378491759,18.741918861866928,0,55.17287531123672,28.445657422881865,0,0.9393974400002696,0,22.964276476924926,32.32236985529394,1.2542532237619457,70.42185262754151,35.84163462326126,1,63.2915138433056,1
0,1,0.9084439161465692,-2.402942493907588,1,26.14436159627233,0.3811526061054367,49.21429909089238,1,1,4.6633420681143285,0.6808351476040085,1.7812108009313123,0,1.5381854465751916,0.2833000856266803,0,49.17413287150118,0,25.122629339469647,-0.3000873855422299,2.0505095320567643,1,28.39281744651211,4.943477716039137,18.728052077500084,1,31.222336760566165,41.122030442416,1,0.33468822002376775,0,18.378462431399882,56.233130752142294,0.06434945175824336,75.00799480458839,36.44114771353338,0,9.513003579602747,0
0,1,0.7814158137541911,-8.477064535699652,1,33.28124781852608,0.7913167567740486,48.07827714207251,2,0,6.863960547088482,0.607577063658087,1.5748949117140303,0,1.0820247531849654,0.16882206998283839,0,33.74034346375582,0,42.28500255281073,0.20772238481446373,40.62762630615518,0,29.88974351775626,5.089206813006681,21.743963325188844,1,31.06485946933796,28.72713117423202,1,0.10352099174705665,0,18.868404264028193,56.77720090887494,-0.6822750089079299,79.84347205188348,47.657319684677404,0,25.92852470236445,0
1,0,0.62718172067904,-3.7280117324095174,0,40.13525873218838,0.7831159991496667,29.148716369244646,1,1,3.948943247622555,0.8884500646322331,2.1931579920359616,0,1.7327575569085425,0.2998647056391785,0,79.31947329484447,0,52.96112127717947,0.010183616944124639,2.6842361615113672,0,28.979541192721058,5.038753509906771,12.59736039604027,1,31.777726769323067,45.64832748278866,1,0.6408626177565951,0,8.07079393347119,55.67887207423893,0.8502289686544982,22.05397519599489,26.65028813581678,0,69.77456200193882,0
0,2,-0.09137420323590298,-7.580418271924056,3,23.854310832166725,-1.5757590164808348,34.18625450322348,3,0,6.153265599056439,0.4462014460500172,1.6275310284781421,0,3.530240406015957,0.2414436905801941,0,70.5568609786564,0,6.456633170438653,-1.1651829189052438,1.635670171851079,0,31.048064701851104,5.187452380478192,23.695610347179667,1,30.303011334002704,14.782553931964486,1,0.5797096902827802,1,22.864608425302364,58.35709915963726,-1.8566734753004115,87.90132813545834,54.6702254487775,1,21.027555689854836,1
0,0,0.2767326283008898,-4.6275856973321545,0,47.481085341428155,1.3186044090067828,29.566312325852664,1,1,4.8822187509524735,0.8103548120701427,2.082764147451048,0,1.1783547195757458,0.43531965601260725,0,55.4089016049985,0,34.29365071802815,-0.2857075856523982,2.045770712962245,1,30.54078123081815,5.775450095638684,5.575679709960277,1,29.99353836310302,34.249759490354194,1,0.1743302234212084,0,14.619510030227104,57.780000449180015,-0.41918636930435493,13.022922826628264,43.408953207498264,0,49.81627528113821,0
1,0,1.2634691496400219,-3.9304459575345776,1,34.564207873069044,1.5539524908970181,60.10833273573412,1,1,5.346427198390513,0.5905813552445175,1.7296414887174303,0,0.8294664733212272,0.28384149247299595,0,14.68209437416077,1,29.207967697132162,0.17176511337404146,4.385321529171865,0,30.43799872496953,5.7079047528826585,26.501425739360876,1,30.23387427288327,36.21040021048301,1,0.11192109139220918,1,20.09221248815807,57.552098885328625,0.8046910757679543,24.281605761093445,31.96384556976202,1,57.96218804649702,0
1,0,0.583981493968077,-5.693302451343061,2,33.60924424394731,0.837232406727429,36.927311438184745,1,1,2.2513182188957934,0.6946955758856257,1.9882272227299322,0,1.5416863941966645,0.47635655603618915,1,31.268820518589656,1,49.255720432809966,0.41784880406245684,1.5434710151119428,0,26.633230020534068,3.4764689385220944,10.189585169823623,1,34.596182254720276,59.62902663345433,1,0.2002127133460745,0,17.969018098972256,52.201457750040596,0.717415124077209,10.419268170406577,41.024764395260306,1,29.27998815811884,1
0,0,-0.6664066685364078,7.90971457591667,3,22.287345061101533,-1.0281585315882873,30.565643237969628,1,0,1.2562002223073758,0.48847055436933984,1.6990474715345396,0,4.047255888882092,0.26470889143908094,0,60.77436648743577,0,66.30282862840042,0.060337080468659376,6.1504645242852165,0,27.532827017760336,3.0167049324501747,19.759166951654255,0,34.275640665773395,41.05477146250912,1,0.39325173856702933,1,0.011410269957612407,53.88687988030873,1.1503562117626078,24.04981285647203,39.64134851351024,1,12.546318746181239,1
