S0,S1,S2,X3,X4,X5,X6,X7,Y,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
0,0,-3.1549652637503307,2.074227888399625,38.504303087692165,24.539979377402467,0.23552904424326693,59.785947785663836,1,0.6368215122652221,1,47.86880226781197,10.996200750878554,3,0,0,27.417938558359644,-2.6912208209118704,1,-4.491490667803205,0,3.1405520474924242,35.92844709039944,2.2906273792149747,44.66392361467935,1,0.4703842571563978,0.3158104485174859,10.074746238263772,0.48611649286633146,7.633347160287418,-1.8075610526710042,0,2,3.2401372542107985,10.196020824663387,13.707267277517598,0,0,0,98.92270567020806,0.04572145208162265,25.735304604934786,0,33.34788567890757,0,4.8920710909987495,1,3.586766629320179,1.8014102096724982,0.024678868189166783,27.68055023962268,0,2,64.7330611326081,60.73031017631331,16.301932783944114,1.2926788569182452,-2.7227522481587596,2.416789839627868
1,0,-0.05596229637730113,-0.751075100044389,10.392278713507533,23.016623069233848,0.1605232534678559,64.0716663750989,1,0.9204224259756716,1,7.887445517635639,11.31713852488481,3,0,0,21.65821380743223,-2.6799047928677924,0,-3.9176043908702463,1,8.440054085381174,22.92391842579913,6.268687802847044,46.306764555099974,1,0.39765661582721556,5.493061324306332,23.703430579870293,0.42620459126351234,4.126835927031997,-1.7605888285282858,1,0,-0.24095861361682983,19.19966857807747,33.37274279455684,0,0,1,32.48510344250059,0.3150262974543743,34.402828911306905,2,23.466871590058847,1,6.913409681559084,0,-7.255248532358455,33.46115240035763,-0.10714178892458649,24.48470802212435,1,2,87.95810120564794,73.5874209423421,57.88750714374963,-3.5226830575778028,0.7889031062522198,2.6135698060880994
1,0,0.5667151438764046,-0.6737142497942158,10.993572608186263,21.442060668900154,0.23163198136200897,47.364063340106924,1,0.9524959802221359,1,3.5686714654860174,10.521448919501907,3,0,1,22.79820678660262,2.465505374087112,0,-4.1383224065429625,0,2.521085356651691,53.755558645308746,11.148966464490881,24.702062985618277,1,0.529045683301421,6.049410861533674,31.923856673467604,0.5880020998157034,68.63638468602366,0.4099955799294361,2,0,-1.0468880575929196,19.229579094592953,38.752622945589515,0,1,0,20.04493110735211,0.12133846301579926,26.600812512507,0,19.085034913283952,0,8.59254640644215,0,-6.550151060825785,27.530770660790434,-0.2586556739269803,69.19553937418033,1,0,97.90720295182176,77.91439739070866,71.83770887364007,3.6386645423275823,0.8859922114481964,3.6805455931206628
1,0,0.1385039160501649,-0.692917175186532,24.41833067447063,28.174022348000726,0.21505199070087266,62.9589387539534,1,0.5948289998089199,1,43.050538896934285,11.239602949766558,2,0,0,22.68134990807589,-6.895266408207118,0,-3.2119758780435648,0,0.5816585755554586,31.529319999021922,3.703778733331585,27.101539497234107,0,0.31597731970610954,3.4224215284165087,9.126192562459021,0.41273370832807904,40.14872859474888,-0.7617397163388079,1,3,-0.2812109128099291,31.946106523748586,26.869539354213288,2,1,0,24.981345806508,0.7124120419176333,47.08193976167809,2,46.84905526694112,0,3.4734166310905823,0,-6.5935880097271315,28.82219757426054,0.26409219637285314,69.7911997733991,0,0,48.483896884203155,31.40982378576078,36.85185356013005,-4.425857907443628,0.5559991325470742,2.6181943536038865
1,1,4.414781889635427,-0.04595212612150455,51.4452404950352,99.96861504812311,0.9961060105313565,0.030918671968973577,0,0.016530737178201693,0,97.66402132765471,39.42717997065018,0,1,2,67.43464168231101,9.58225849289526,2,2.6465578475192864,1,1.76580590184518,60.55737252736748,3.79060882968676,30.849107010974553,1,0.4189104233060816,39.3923259015959,37.4394350496607,0.5266038692826654,53.91180958421838,-0.35267783840670086,1,0,-0.8997116665216515,20.05471074057374,23.107258981013853,3,1,1,24.055043983384582,0.6464779519705508,69.50583429383437,0,55.23131947253524,0,0.5827641790802566,1,-2.1876150311151292,14.289744717073791,0.243781933623705,41.864102829054744,0,1,32.30727975879388,21.210204112186073,42.87273068686538,-0.8145642606272112,1.067403365766792,2.732430263212422
1,1,0.04470535377305705,-0.295662407852697,11.10488696950176,44.08235802864645,0.20833739448929012,56.19316214248449,1,0.9248277280649629,1,8.627695693248793,10.97581995074993,3,0,0,22.26691562013483,0.3908911211488846,0,-4.831776381149312,0,3.4999022725120708,56.50100709397634,6.825461903040872,57.312242806634885,0,0.42538024973042693,3.311720406151026,35.798085221712384,0.3426410174827541,99.97575987262744,0.35329948387156446,2,1,-0.9535302771270873,0.01533482245160478,31.325759698067,3,0,1,33.53026087014301,0.061001945067706564,45.042493298003805,2,21.009531094127276,1,7.5652471077009675,0,7.379708149320237,21.858054503571683,-0.5857963351151981,65.2289180642043,1,1,95.61014317256323,76.00869640220844,55.58059988478915,0.8206570027371605,0.39724893168413755,2.7408293665025147
1,0,-1.8619211274739722,-0.6462274954442007,14.566079190441506,26.89433673671127,0.20826604028571166,68.30945977547333,1,0.7201851586975053,1,29.596055950944223,11.05644382944467,3,0,0,24.540006068282246,-6.1659953244576915,0,-2.1720348133182448,0,1.2845014263322012,27.478202658908366,2.608616046381156,30.188905160633745,1,0.06432965446271499,2.3394973950530145,35.79530824868839,0.5643713270450037,46.78599489987396,-0.10023824372454938,1,1,2.2796981848239857,10.655491391628772,19.085030340978115,1,1,0,33.991532234514445,0.6028453648931192,30.58590673660059,2,42.09343828846001,1,4.128539581526977,1,7.108826175669595,32.06112042088372,-0.34234365946933476,38.10645490118368,0,0,54.079722909486236,44.29315843267596,43.699142538501654,-0.15631602693690816,-0.06890247443620377,4.406694268588629
0,0,0.3713634530908613,0.8074461019290218,73.57642009257248,92.48472664143682,0.8837180046273208,11.824682788646982,0,0.11776206006004014,0,88.65521753310979,37.751548569978965,1,1,2,21.417119418295595,-1.653430307751158,2,-5.924112900382479,1,3.33546537373302,37.42234159374713,1.2853500576671928,38.69852133782332,1,0.5322493605520608,2.264325664428977,33.821403185110796,0.46412915780935776,43.02196273771449,-0.6369711545847828,0,2,-0.28904489662408284,0.011908701790457332,6.422263114693805,1,1,0,74.37567867314505,0.44697711680893637,36.3290881108977,1,58.76544130038109,1,1.210222568500923,1,-0.1303691201342243,7.957166351907576,-0.5194883238240021,30.166478209677905,0,2,19.652680616054585,20.765634409067736,2.0886720387474833,4.748534461305285,-0.6471309461246706,1.7148320097984988
1,1,0.11665819909798414,0.19635560144604697,14.8979128243192,32.35717258149054,0.24814462990086217,51.94838715084698,1,0.7123140848886345,1,32.31457884832939,11.31978524827489,2,0,0,21.949731324138682,-2.6254029038699542,0,-4.807396781186057,0,3.687297505266988,67.28345673933455,5.236488103985382,25.708982754993855,1,0.599518508735434,2.6851787254893966,9.089752934262021,0.4821783289259659,61.168612140477876,-0.7292848191502813,1,0,1.2805628504405564,13.216293286320969,27.095092709786574,0,1,1,55.44431096270615,0.07205506863554245,37.91620339356851,0,31.94698642212908,1,4.701034316811309,0,9.638019698463644,17.47446307453999,0.4045610427686693,61.01053561127135,1,2,74.01496651215746,56.469105720463936,33.40827543102505,-8.908841864142573,-0.12980823843471648,2.684428506077164
0,1,-0.06563708185087239,-0.04959542084235532,31.62599953551568,33.269239202243064,0.4485871214599421,46.99492162669611,0,0.3419548271400779,0,65.82594817025512,22.678715976290142,1,1,1,27.757119236246375,-5.148976999177721,1,-2.3907599681049714,1,1.845332801616851,46.61405990985014,2.7740629842920685,45.94608470942271,1,0.8093767037443398,1.7446532575051221,3.7083129563334682,0.48415835949641645,50.590394315778695,-0.6825208960795219,1,1,0.7483064912879805,19.02071128783643,19.27189467320665,1,1,0,42.433778499150485,0.6084161330057346,36.366078637790224,0,56.08085713015801,0,2.05670631898596,0,-9.711767033386737,31.381015908557703,-0.5368544906804595,35.81617309589934,0,0,33.510453643526134,20.758563174078187,39.689877796589194,0.9078153492009768,-0.09131527724590607,3.802056693541348
1,2,0.8281653620881142,-0.5442104040370958,14.854472448346932,20.985403922793033,0.36153860787999603,42.26361076768933,1,0.5083392653847453,0,47.28559981155987,10.916146095901361,0,1,1,60.990885179152755,2.623366407665886,1,5.5971851923322,0,4.545212427853724,45.20752931664376,5.216322166401516,35.78611352409762,1,0.535908992491753,5.6479587114179495,28.766736821477636,0.5296852711736999,63.61594579591866,0.8555095979623502,2,3,-0.047857464378634106,32.46010807025302,33.64228851624696,1,1,1,25.000987929442253,0.10097368023491565,58.85277306349102,0,45.48506890770916,1,2.94129701891072,0,6.661892636259168,26.68921741685951,0.32407240873944904,64.59360958293684,0,0,58.00252156844956,22.996990086205106,32.24004277105218,6.766961479345358,0.47639697385373103,6.04217192709223
1,1,-0.18496771759662775,-0.7540687287319722,6.125961160607143,27.528208634988026,0.23969831959487276,53.83094753413698,1,0.959137870363759,1,3.1648241066220493,11.24560197988,3,0,0,21.276130708535717,1.4601564571768204,0,-4.443837294244705,0,2.828778299843832,29.406636159967775,6.2195016273701285,40.890006272067055,0,0.4571706190690488,1.2154522643786423,38.10030105313298,0.5082753071606246,75.78855110734473,-1.3196782166278362,2,0,-2.954528124752632,0.5736984287145108,37.483347841800295,1,0,0,25.174936987773442,0.8920659572648805,49.371290345561455,0,19.54395528743819,1,8.408160732861477,1,-2.9952905337894915,31.640471324189193,-0.045111490989979346,58.10967232468143,1,0,96.98094638348567,77.83512309862967,36.05166889475311,-2.8478861527310473,0.2475060815790162,2.4274920366851154
1,0,-4.4114337417366425,2.952079738402412,12.767274983145992,18.066560037357032,0.22457109668349468,49.296760391967624,1,0.8284487685201003,1,27.221113789673225,11.096276081671373,4,0,0,24.674713662009502,2.7061159756200794,0,-6.568467029545558,0,3.4139746683533505,59.64548096421503,4.606264596377719,27.398155783184585,0,0.2668776145147248,0.16563847261288345,25.87389304928477,0.4414047236175149,47.43070709523142,-0.5661792049679739,1,3,3.5203210447861917,37.38790337882838,28.58370027106953,0,1,0,99.86495226691254,0.42483232184843944,69.10149239187156,2,19.759620981732105,0,8.43475802359285,0,1.9943321738582078,0.32116519275121824,0.13057551309350532,64.52606753625307,0,0,95.11662874474993,78.23595845795708,12.314362835531703,-3.5940153022015036,-3.7872412193512974,3.034821907701282
1,2,0.27325741937612996,-0.1701024980359266,16.6384408974511,12.560827879775122,0.20097939843323503,61.97994104474695,1,0.5532824437012497,1,47.55442677729228,11.124050067150336,0,0,0,24.828611979540696,-6.166565930316339,0,-2.4254482505322343,1,1.7162127010982537,43.397277332632555,2.8782675301751954,31.87900374188115,0,0.6064900515270103,1.9861267129665812,13.793873438609655,0.000450611765719533,43.80959271848355,-0.14565600931889522,0,0,1.476594176701789,34.42391724330959,24.46453619332324,0,1,1,48.20492120075821,0.42292889374785414,50.76570221249177,1,49.68021314065814,0,3.4210745516099155,0,4.176578263507338,23.70929871736209,-0.13842282499556793,64.07828207988946,1,0,48.09208756043667,24.09664473960757,13.86909702399815,2.0429600543374207,0.17918609223147863,11.782476605860472
1,2,-0.2146566444005719,-0.8072256832012784,17.770698532569075,21.323014021994524,0.23959798542627614,55.16614495258389,1,0.8269642045769521,1,15.549331896999435,11.207415028072983,2,0,0,23.4172843717405,-2.433458649931829,0,-3.127400771727724,0,1.3540066121380538,26.685427503026855,7.043491063066774,45.023945147228616,0,0.4503101306531198,2.9524110230993323,24.308756340277725,0.17012807010639025,25.247025816016976,0.5201463106376476,1,0,0.04860331223755154,36.21594332035143,34.4662968401009,2,1,1,21.22345463117703,0.5236286000459167,34.386988449540524,2,27.81489145133193,1,4.939166429481448,0,-2.923759117288105,30.93567175587875,-0.7257894103789543,31.66124316150238,0,0,80.12625592416803,60.434281809022046,68.79703320510716,-4.420764582778194,0.6279926301847197,2.7881219944143334
1,1,-0.05454479195993909,-1.333511763574881,24.78633839317615,27.02157630858173,0.21615696037395143,55.42180139750114,1,0.9201255557258672,1,6.386211523568947,11.266187900374462,2,0,0,21.39438894620021,-0.965151448666175,0,-3.7866200292704093,0,4.099185564284623,47.08134324205932,9.958967075049356,40.22262553657071,0,0.5994226230060613,1.7683413156076955,22.22334984908953,0.4781096610662437,80.34083213393242,-0.8793053401665331,2,0,-0.04927428238682917,19.132896057036795,38.345394058747154,1,1,0,34.277696752918544,0.5110844174436181,44.85663779547825,2,22.4803397835078,1,6.758823104423758,0,-5.072259402546212,35.32104263715844,-1.7997424151915742,24.628568430836584,0,0,91.7822144503016,72.43959340779837,76.04375464249668,-5.380027128251037,1.1617872855800624,2.0205495180540205
0,1,-0.04005819443583329,0.049004283330063556,79.9897927187973,97.34631176153673,0.9905483680139441,4.065291194822143,0,0.12107232652753369,0,80.38660854295983,22.716221724931106,1,1,2,79.78906400331164,9.87654024866108,2,9.932417232723424,1,2.089977780676504,32.71384111150118,0.4368784503808282,67.68784681093835,1,0.5678673606085578,2.645745774131289,16.371421344129903,0.5803168021758827,49.42999478629147,2.100765774825632,0,3,-0.40162501879255186,12.935067687383416,1.6243812699685112,1,0,0,55.50196563098335,0.9350603287927901,37.689214437652595,2,61.35018938051799,0,0.742291858337867,1,3.6845762281833174,18.643554395394865,-0.06590307007252505,35.89861293557421,0,2,10.228115730096798,20.640717453935586,1.2737227210161528,-5.542848387115539,-0.0013567387089422184,2.0149014007423207
0,0,-0.3410466542201492,1.9824122333371477,78.65736526847462,91.06778854763749,0.878649516055708,14.155711205960454,0,0.09344108484351665,0,92.83216274274177,39.555295223466366,1,1,1,21.982946375053075,-1.7494851760325787,2,-5.918575421250328,1,2.5314229437609352,28.462110048443133,1.0136661483398344,22.00769729109505,0,0.5846617809678136,1.507258810856418,0.317759026533575,0.4572054388766112,47.1677861861157,0.4534295725613353,0,0,-0.24099790095643012,23.38514047081771,4.038819455112225,3,0,0,97.55013837916795,0.29855696651032015,41.70581719884044,1,59.7994215107034,1,1.2611592333877708,1,2.5677969887828738,0.6742202399664388,-1.1121130523248648,25.780473069015915,1,1,12.50674708550703,22.12422828821836,30.78354149598521,-0.7594380905097591,-1.7789714050462204,2.6267615323324316
1,0,-3.0256625146577187,0.07705889912990391,33.0578493320519,31.76582331103329,0.23865207404787836,58.61590776097727,1,0.8736954506372623,1,13.478889898599878,11.113064912095975,3,0,0,24.742217815705132,-1.03746579437151,0,-4.140177017542019,0,0.9401215620401457,20.19561442130644,5.485044971227187,35.28206137818037,0,0.2386649953363611,0.585062066826686,9.149301538763837,0.4401446800819981,53.63903220358147,-0.5900756870407254,1,1,2.982702896883012,13.238292547349243,37.96742832625074,0,1,0,72.62013606002759,0.9075605183534889,47.02318370497804,0,23.10115219760456,1,6.4829171370788155,0,-0.4093993713932136,22.093380460274155,2.292519379392293,44.33535999587601,0,0,90.25077403848738,71.8546136651367,66.97191126697388,4.850328369384087,-0.4384029285867807,2.195549554938997
1,1,-0.08761531181830888,-0.6899500247425242,43.617475246120144,33.4568634767297,0.22568157453202403,53.13428371337505,1,0.9594270391690971,1,3.3979330901106444,11.148101241412572,3,0,0,21.087170374235402,1.6399243245552775,0,-4.864530584244978,0,2.4729416377795816,35.435107172583216,8.681560121792604,37.84241509976856,0,0.36747696233237775,2.34522978578153,8.930684119809715,0.6205085911941858,94.71538046770682,-0.8361320871212805,2,0,0.11038159612969886,32.85801793748292,33.795186918851606,1,1,1,21.57588244244876,0.9987080687190077,42.186489234736804,0,19.44181815988281,0,8.576785804849319,0,4.0796630225814425,32.15674471258298,0.8098942705803075,32.84946839440158,1,0,97.4413507250552,78.03263025125845,78.16808553642062,6.433310028969949,0.3670118625568091,4.230471461045382
0,1,-0.025792917118501915,0.7163099224846954,65.07030956460375,89.801927297941,0.9594782613658943,3.4193359282820968,0,0.07962937358010036,0,89.72925671003642,36.58669400773921,0,1,2,61.51802525427824,6.940711140470288,2,4.072399169616226,1,2.008513656138018,64.4638007067976,1.8449483560365572,50.135389315377076,0,0.4759666633360254,3.4247543724153804,35.85686584103289,0.6059154755881888,39.52890088205684,0.10450502347437822,0,3,-0.2772607852128327,29.241353737311933,6.139992462388109,1,1,1,72.76528544298205,0.8127612141837024,49.946560266809314,0,59.06476426785261,0,0.909863367996275,1,9.071062390560996,11.53541126056325,0.23713238987203905,32.73503233554409,0,2,20.662195917659414,20.357632413729245,15.081008099409296,4.444761055902781,-0.8111299266364597,2.1194911274828057
0,1,0.12056039838195529,1.0294167286377343,78.56255070894522,88.18799133173142,0.9773155853595944,3.3879867807237973,0,0.08443587388369056,0,88.03961361175115,34.18163275315428,0,1,2,73.08697041620078,8.837156273552104,2,7.734287411913137,1,2.259857581188354,58.44351460284523,0.7515144674726751,32.00243938243071,1,0.40845242939312565,3.394348882193337,15.32253591177588,0.4849441901083756,59.75130089865937,0.04395169765408688,0,0,-0.139433575981705,38.9342193161265,1.4876478538397309,2,0,1,84.62743832892122,0.4669867416226191,41.57259896943877,1,60.01120867022749,1,0.8404245762039338,1,7.546906399578642,6.041011749077336,0.15301342301871426,24.360629984259504,0,2,13.425654968710898,20.701204258108802,0.9555033571874327,-1.1480355403929305,-1.3315797784452643,2.9195265460877473
